from_stop_id,to_stop_id,transfer_type,min_transfer_time
4024988,2194,2,238
2194,3442588,2,226
4726704,2252,2,251
2194,3442587,2,233
1653,3765206,2,232
1653,3765207,2,186
2167,3813068,2,195
1952,3673583,2,268
1927,3764713,2,243
3807622,1666,2,207
1908,5454887,2,198
1908,2232,2,67
1653,6591519,2,186
2354,3893546,2,231
2167,3813070,2,245
2031,3811267,2,199
8433,4008249,2,223
1690,3812961,2,215
8433,4008248,2,196
2334,3687423,2,235
2533,3748045,2,232
2350,5018403,2,267
2106,6591484,2,190
2533,3748044,2,186
3716893,2207,2,263
1952,2206,2,169
2167,6251749,2,245
2167,5018402,2,245
2167,4036927,2,273
5709974,1977,2,273
1672,1977,2,300
3807586,1666,2,217
1817,2355,2,51
1690,4726730,2,215
2252,3764760,2,243
2476,2477,2,57
5727667,1818,2,209
2350,3748049,2,188
1952,2211,2,800
1977,5018341,2,245
3807620,2500,2,215
2005,3632431,2,218
2005,3442587,2,233
2005,3442588,2,226
2252,4726729,2,251
5727666,1818,2,198
1952,3926301,2,197
8433,4024524,2,198
8433,4024523,2,198
4009538,1927,2,251
2137,5018404,2,217
1977,4770186,2,275
3764465,2150,2,210
2476,3812930,2,217
2500,3812932,2,279
1927,1928,2,160
3716976,2350,2,276
1927,3813058,2,221
1927,3764760,2,243
2194,5549555,2,319
1977,4770179,2,273
3764466,2150,2,195
2241,5121368,2,269
1666,5138042,2,226
2533,2312,2,106
2482,2167,2,300
1916,2537,2,143
2354,1814,2,89
8433,4008251,2,198
1952,1951,2,145
8433,4008250,2,228
2005,4015769,2,226
3764465,2031,2,210
2005,4015768,2,233
2018,3887763,2,189
1952,1956,2,800
2018,3887762,2,203
5727688,2194,2,218
2350,3813071,2,188
2350,3765252,2,276
1908,3764518,2,207
1908,3764519,2,198
2005,4015770,2,218
3343756,1916,2,180
2354,4008246,2,263
2354,4008247,2,231
2500,3812961,2,215
3716888,2350,2,276
1818,5121357,2,198
1818,5121356,2,209
2005,4024399,2,226
2533,4037040,2,186
2005,4024398,2,233
1908,3887761,2,198
4471841,2207,2,208
2252,1928,2,152
2233,3764519,2,198
2194,4024400,2,218
2233,3764518,2,207
1908,5454913,2,198
1666,4726732,2,207
1908,5454912,2,207
2137,5018345,2,213
2137,5018344,2,217
2167,6591520,2,273
2476,5138183,2,226
3807622,2476,2,207
2350,5018342,2,267
2207,2211,2,800
2350,5018343,2,278
2004,3681815,2,230
2004,3681816,2,201
1977,3893394,2,273
2004,3681818,2,312
2476,3812963,2,207
6673107,1977,2,273
2346,3681831,2,216
2207,3887817,2,270
1977,3687426,2,273
3807620,1690,2,215
1811,3813071,2,188
4037260,2207,2,208
2346,3681832,2,210
1927,2253,2,151
2252,2253,2,144
3716887,2167,2,245
2346,3681839,2,210
2031,5121364,2,229
2031,5121363,2,237
2207,3764985,2,197
2005,4024471,2,241
3765467,2476,2,235
1916,1657,2,143
1977,5018402,2,245
1811,3748049,2,188
2241,3749891,2,267
1818,3893533,2,231
2334,3748042,2,264
2334,3748041,2,264
2241,3749893,2,187
2241,3749894,2,198
4726707,2476,2,207
3765467,1666,2,235
1977,3765251,2,245
1977,4037041,2,273
1908,1907,2,14
1977,3893354,2,275
2167,4037041,2,273
1811,3765252,2,276
1818,6591493,2,209
1818,6591492,2,198
2346,3740549,2,224
4726704,1927,2,251
2346,3740548,2,207
2346,3740547,2,199
4024990,2194,2,218
1818,3893547,2,279
5709975,1977,2,275
1977,4036772,2,245
4024989,2194,2,249
2252,4009536,2,251
2252,4009537,2,251
2241,2537,2,133
2334,3812965,2,235
2334,4037039,2,235
2256,3893534,2,272
2476,5138042,2,226
2256,3893535,2,208
1817,1816,2,63
1867,4726735,2,235
2005,5549555,2,319
3764466,2031,2,195
2252,3764713,2,243
2252,4009539,2,251
1653,3748045,2,232
3764470,2299,2,190
2207,3764976,2,208
1653,3748044,2,186
1666,3893422,2,220
1818,3893532,2,236
1666,3893423,2,194
2207,3765255,2,270
3765431,2476,2,218
1666,2477,2,67
2533,3765207,2,186
1653,3812926,2,227
2533,3765206,2,232
3764469,1903,2,245
1977,4651132,2,273
1690,3812932,2,279
2167,4770179,2,273
2346,3813171,2,256
4025058,2005,2,230
2194,4687379,2,200
2346,3813172,2,260
1952,3926338,2,208
4024990,2005,2,218
4024989,2005,2,249
2137,3887763,2,189
2233,1907,2,76
1977,3748046,2,195
2346,4008248,2,196
2137,3887762,2,203
3807588,2500,2,279
2476,5138220,2,194
3716893,1952,2,263
2207,3887757,2,232
1977,3748048,2,245
2350,4036774,2,278
1952,3765255,2,270
2350,4036773,2,267
8433,3681839,2,210
2533,3442423,2,246
2252,4726759,2,221
2533,3442422,2,227
1952,3887817,2,270
2346,4008249,2,223
2167,4770186,2,275
3807586,2476,2,217
8433,3681832,2,210
8433,3681831,2,216
4009538,2252,2,251
2194,4024471,2,241
2137,6251753,2,213
1867,3748042,2,264
2137,6251752,2,217
1867,3748041,2,264
2346,4008251,2,198
3807589,1927,2,243
2346,4008250,2,228
2004,3681846,2,201
2207,2206,2,145
2004,3681845,2,312
1867,3812965,2,235
2207,1956,2,800
2150,5121363,2,237
2150,5121364,2,229
2194,4015831,2,241
2476,3813061,2,207
4726705,1690,2,215
5727689,2005,2,207
1927,4726729,2,251
1811,5018403,2,267
1653,3813066,2,186
2194,4015770,2,218
1653,3813067,2,232
1811,6251751,2,278
1811,6251750,2,267
2207,1951,2,129
5727695,2194,2,203
1666,1667,2,65
4471733,2207,2,197
2241,3749941,2,223
2533,3813066,2,186
2533,3813067,2,232
2194,4015768,2,233
2233,5454913,2,198
2233,5454912,2,207
1867,6591518,2,235
2194,4024399,2,226
2194,4024398,2,233
2194,4015769,2,226
2005,4008265,2,218
2233,3887761,2,198
2167,3764843,2,273
1916,3749891,2,267
2207,3673583,2,268
1916,3749894,2,198
2350,6251750,2,267
2350,6251751,2,278
2476,4009666,2,226
1916,3749893,2,187
1653,1845,2,91
2031,3812947,2,195
2031,3812946,2,229
2005,4687379,2,200
6673108,1977,2,275
2167,3764619,2,275
2207,3926301,2,197
2057,5121365,2,190
2005,4008270,2,230
2005,4008271,2,216
1927,3887782,2,243
1653,2312,2,80
2207,4044998,2,197
1653,4037040,2,186
3764469,2299,2,245
2167,3893394,2,273
2252,3813118,2,210
2252,3813119,2,221
2005,4024400,2,218
1818,4008882,2,236
1666,3813061,2,207
2018,5018404,2,217
2018,6251752,2,217
2193,4008260,2,218
2167,3748046,2,195
2167,3748048,2,245
1952,3764976,2,208
2018,6251753,2,213
2193,4008272,2,206
2167,3765251,2,245
1927,4009539,2,251
1666,3813108,2,218
2150,3812946,2,229
2167,3764643,2,273
2252,3887782,2,243
1977,3764643,2,273
2150,3812947,2,195
2233,2232,2,78
1977,3764843,2,273
2150,4726719,2,195
2252,3812933,2,243
2026,3893536,2,213
4726705,2500,2,215
2194,3632431,2,218
2482,1977,2,300
1977,3764619,2,275
1811,4036773,2,267
1811,4036774,2,278
2299,3893530,2,232
2137,4036775,2,217
2057,6591484,2,190
2299,3893531,2,214
2137,4036776,2,213
1927,4726759,2,221
1977,3764814,2,275
1666,5138183,2,226
3765431,1666,2,218
1927,4009536,2,251
1927,4009537,2,251
1977,3765205,2,195
1916,3749941,2,223
2106,5121365,2,190
2476,1667,2,99
5727689,2194,2,207
2018,4036776,2,213
1977,4036872,2,275
2018,4036775,2,217
2167,3764663,2,275
2533,6591519,2,186
2167,3893354,2,275
1952,3764985,2,197
2252,3813058,2,221
2334,4726735,2,235
2334,6591518,2,235
