service_id,date,exception_type
2280371,20170702,1
2280371,20170709,1
2280371,20170716,1
2280371,20170723,1
2280371,20170730,1
2280371,20170806,1
2280371,20170813,1
2280371,20170815,1
2280371,20170820,1
2280371,20170827,1
2280371,20170903,1
2280371,20170910,1
2280371,20170917,1
2280371,20170924,1
2280372,20170508,1
2280372,20170514,1
2280372,20170521,1
2280372,20170525,1
2280372,20170528,1
2280372,20171001,1
2280372,20171008,1
2280372,20171015,1
2280372,20171022,1
2280372,20171029,1
2280372,20171101,1
2280375,20171002,1
2280375,20171003,1
2280375,20171004,1
2280375,20171005,1
2280375,20171009,1
2280375,20171010,1
2280375,20171011,1
2280375,20171012,1
2280375,20171016,1
2280375,20171017,1
2280375,20171018,1
2280375,20171019,1
2280376,20170504,1
2280376,20170509,1
2280376,20170510,1
2280376,20170511,1
2280376,20170515,1
2280376,20170516,1
2280376,20170517,1
2280376,20170518,1
2280376,20170522,1
2280376,20170523,1
2280376,20170529,1
2280376,20170530,1
2280376,20170531,1
2280376,20170601,1
2280376,20170606,1
2280376,20170607,1
2280376,20170608,1
2280376,20170612,1
2280376,20170613,1
2280376,20170614,1
2280376,20170615,1
2280376,20170619,1
2280376,20170620,1
2280376,20170621,1
2280376,20170622,1
2280376,20170626,1
2280376,20170627,1
2280376,20170628,1
2280376,20170629,1
2280376,20170904,1
2280376,20170905,1
2280376,20170906,1
2280376,20170907,1
2280376,20170911,1
2280376,20170912,1
2280376,20170913,1
2280376,20170914,1
2280376,20170918,1
2280376,20170919,1
2280376,20170920,1
2280376,20170921,1
2280376,20170925,1
2280376,20170926,1
2280376,20170927,1
2280376,20170928,1
2280376,20171023,1
2280376,20171024,1
2280376,20171025,1
2280376,20171026,1
2280376,20171030,1
2280376,20171102,1
1132942,20170506,1
1132942,20170507,1
1132942,20170508,1
1132942,20170513,1
1132942,20170514,1
1132942,20170520,1
1132942,20170521,1
1132942,20170525,1
1132942,20170527,1
1132942,20170528,1
1132942,20170603,1
1132942,20170604,1
1132942,20170605,1
1132942,20170610,1
1132942,20170611,1
1132942,20170617,1
1132942,20170618,1
1132942,20170624,1
1132942,20170625,1
1132942,20170701,1
1132942,20170702,1
1132942,20170708,1
1132942,20170709,1
1132942,20170714,1
1132942,20170715,1
1132942,20170716,1
1132942,20170722,1
1132942,20170723,1
1132942,20170729,1
1132942,20170730,1
1132942,20170805,1
1132942,20170806,1
1132942,20170812,1
1132942,20170813,1
1132942,20170815,1
1132942,20170819,1
1132942,20170820,1
1132942,20170826,1
1132942,20170827,1
1132942,20170902,1
1132942,20170903,1
1132942,20170909,1
1132942,20170910,1
1132942,20170916,1
1132942,20170917,1
1132942,20170923,1
1132942,20170924,1
1132942,20170930,1
1132942,20171001,1
1132942,20171007,1
1132942,20171008,1
1132942,20171014,1
1132942,20171015,1
1132942,20171021,1
1132942,20171022,1
1132942,20171028,1
1132942,20171029,1
1132942,20171101,1
2280373,20170603,1
2280373,20170604,1
2280373,20170610,1
2280373,20170617,1
2280373,20170624,1
2280373,20170701,1
2280373,20170708,1
2280373,20170714,1
2280373,20170715,1
2280373,20170722,1
2280373,20170729,1
2280373,20170805,1
2280373,20170812,1
2280373,20170819,1
2280373,20170826,1
2280373,20170902,1
2280373,20170909,1
2280373,20170916,1
2280373,20170923,1
1132941,20170504,1
1132941,20170505,1
1132941,20170509,1
1132941,20170510,1
1132941,20170511,1
1132941,20170512,1
1132941,20170515,1
1132941,20170516,1
1132941,20170517,1
1132941,20170518,1
1132941,20170519,1
1132941,20170522,1
1132941,20170523,1
1132941,20170524,1
1132941,20170526,1
1132941,20170529,1
1132941,20170530,1
1132941,20170531,1
1132941,20170601,1
1132941,20170602,1
1132941,20170606,1
1132941,20170607,1
1132941,20170608,1
1132941,20170609,1
1132941,20170612,1
1132941,20170613,1
1132941,20170614,1
1132941,20170615,1
1132941,20170616,1
1132941,20170619,1
1132941,20170620,1
1132941,20170621,1
1132941,20170622,1
1132941,20170623,1
1132941,20170626,1
1132941,20170627,1
1132941,20170628,1
1132941,20170629,1
1132941,20170630,1
1132941,20170703,1
1132941,20170704,1
1132941,20170705,1
1132941,20170706,1
1132941,20170707,1
1132941,20170710,1
1132941,20170711,1
1132941,20170712,1
1132941,20170713,1
1132941,20170717,1
1132941,20170718,1
1132941,20170719,1
1132941,20170720,1
1132941,20170721,1
1132941,20170724,1
1132941,20170725,1
1132941,20170726,1
1132941,20170727,1
1132941,20170728,1
1132941,20170731,1
1132941,20170801,1
1132941,20170802,1
1132941,20170803,1
1132941,20170804,1
1132941,20170807,1
1132941,20170808,1
1132941,20170809,1
1132941,20170810,1
1132941,20170811,1
1132941,20170814,1
1132941,20170816,1
1132941,20170817,1
1132941,20170818,1
1132941,20170821,1
1132941,20170822,1
1132941,20170823,1
1132941,20170824,1
1132941,20170825,1
1132941,20170828,1
1132941,20170829,1
1132941,20170830,1
1132941,20170831,1
1132941,20170901,1
1132941,20170904,1
1132941,20170905,1
1132941,20170906,1
1132941,20170907,1
1132941,20170908,1
1132941,20170911,1
1132941,20170912,1
1132941,20170913,1
1132941,20170914,1
1132941,20170915,1
1132941,20170918,1
1132941,20170919,1
1132941,20170920,1
1132941,20170921,1
1132941,20170922,1
1132941,20170925,1
1132941,20170926,1
1132941,20170927,1
1132941,20170928,1
1132941,20170929,1
1132941,20171002,1
1132941,20171003,1
1132941,20171004,1
1132941,20171005,1
1132941,20171006,1
1132941,20171009,1
1132941,20171010,1
1132941,20171011,1
1132941,20171012,1
1132941,20171013,1
1132941,20171016,1
1132941,20171017,1
1132941,20171018,1
1132941,20171019,1
1132941,20171020,1
1132941,20171023,1
1132941,20171024,1
1132941,20171025,1
1132941,20171026,1
1132941,20171027,1
1132941,20171030,1
1132941,20171031,1
1132941,20171102,1
2280374,20170506,1
2280374,20170507,1
2280374,20170513,1
2280374,20170520,1
2280374,20170527,1
2280374,20170930,1
2280374,20171007,1
2280374,20171014,1
2280374,20171021,1
2280374,20171028,1
2280379,20170505,1
2280379,20170512,1
2280379,20170519,1
2280379,20170524,1
2280379,20170602,1
2280379,20170609,1
2280379,20170616,1
2280379,20170623,1
2280379,20170630,1
2280379,20170901,1
2280379,20170908,1
2280379,20170915,1
2280379,20170922,1
2280379,20170929,1
2280379,20171027,1
2280379,20171031,1
2280377,20170703,1
2280377,20170704,1
2280377,20170705,1
2280377,20170706,1
2280377,20170710,1
2280377,20170711,1
2280377,20170712,1
2280377,20170717,1
2280377,20170718,1
2280377,20170719,1
2280377,20170720,1
2280377,20170724,1
2280377,20170725,1
2280377,20170726,1
2280377,20170727,1
2280377,20170731,1
2280377,20170801,1
2280377,20170802,1
2280377,20170803,1
2280377,20170807,1
2280377,20170808,1
2280377,20170809,1
2280377,20170810,1
2280377,20170816,1
2280377,20170817,1
2280377,20170821,1
2280377,20170822,1
2280377,20170823,1
2280377,20170824,1
2280377,20170828,1
2280377,20170829,1
2280377,20170830,1
2280377,20170831,1
2280378,20171006,1
2280378,20171013,1
2280378,20171020,1
