route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
1488308,2280395,10022803950942699,101,101,0,
1488308,2282695,10022826950942699,101,101,0,
1488308,2282696,10022826960942699,101,101,0,
1488308,2282697,10022826970942699,101,101,0,
1488308,2282698,10022826980942699,101,101,0,
1488308,2282699,10022826990942699,101,101,0,
1488308,2282700,10022827000942699,101,101,0,
1488308,2282701,10022827010942699,101,101,0,
1488308,2282702,10022827020942699,101,101,0,
1488308,2282704,10022827040942699,101,101,0,
1488308,2282705,10022827050942699,101,101,0,
1488308,2282706,10022827060942699,101,101,0,
1488308,2282854,10022828540942699,101,101,0,
1488308,2282855,10022828550942699,101,101,0,
1488308,2280395,10122803950942699,101,101,0,
1488308,2282695,10122826950942699,101,101,0,
1488308,2282696,10122826960942699,101,101,0,
1488308,2282697,10122826970942699,101,101,0,
1488308,2282698,10122826980942699,101,101,0,
1488308,2282699,10122826990942699,101,101,0,
1488308,2282700,10122827000942699,101,101,0,
1488308,2282701,10122827010942699,101,101,0,
1488308,2282702,10122827020942699,101,101,0,
1488308,2282704,10122827040942699,101,101,0,
1488308,2282705,10122827050942699,101,101,0,
1488308,2282706,10122827060942699,101,101,0,
1488308,2282854,10122828540942699,101,101,0,
1488308,2282855,10122828550942699,101,101,0,
1488308,2280395,10222803950942699,101,101,0,
1488308,2282695,10222826950942699,101,101,0,
1488308,2282696,10222826960942699,101,101,0,
1488308,2282697,10222826970942699,101,101,0,
1488308,2282698,10222826980942699,101,101,0,
1488308,2282699,10222826990942699,101,101,0,
1488308,2282700,10222827000942699,101,101,0,
1488308,2282701,10222827010942699,101,101,0,
1488308,2282702,10222827020942699,101,101,0,
1488308,2282704,10222827040942699,101,101,0,
1488308,2282705,10222827050942699,101,101,0,
1488308,2282706,10222827060942699,101,101,0,
1488308,2282854,10222828540942699,101,101,0,
1488308,2282855,10222828550942699,101,101,0,
1488308,2280395,1022803950942699,101,101,0,
1488308,2282695,1022826950942699,101,101,0,
1488308,2282696,1022826960942699,101,101,0,
1488308,2282697,1022826970942699,101,101,0,
1488308,2282698,1022826980942699,101,101,0,
1488308,2282699,1022826990942699,101,101,0,
1488308,2282700,1022827000942699,101,101,0,
1488308,2282701,1022827010942699,101,101,0,
1488308,2282702,1022827020942699,101,101,0,
1488308,2282704,1022827040942699,101,101,0,
1488308,2282705,1022827050942699,101,101,0,
1488308,2282706,1022827060942699,101,101,0,
1488308,2282854,1022828540942699,101,101,0,
1488308,2282855,1022828550942699,101,101,0,
1488308,2280395,10322803950942699,101,101,0,
1488308,2282695,10322826950942699,101,101,0,
1488308,2282696,10322826960942699,101,101,0,
1488308,2282697,10322826970942699,101,101,0,
1488308,2282698,10322826980942699,101,101,0,
1488308,2282699,10322826990942699,101,101,0,
1488308,2282700,10322827000942699,101,101,0,
1488308,2282701,10322827010942699,101,101,0,
1488308,2282702,10322827020942699,101,101,0,
1488308,2282704,10322827040942699,101,101,0,
1488308,2282705,10322827050942699,101,101,0,
1488308,2282706,10322827060942699,101,101,0,
1488308,2282854,10322828540942699,101,101,0,
1488308,2282855,10322828550942699,101,101,0,
1488308,2280395,10422803950942699,101,101,0,
1488308,2282695,10422826950942699,101,101,0,
1488308,2282696,10422826960942699,101,101,0,
1488308,2282697,10422826970942699,101,101,0,
1488308,2282698,10422826980942699,101,101,0,
1488308,2282699,10422826990942699,101,101,0,
1488308,2282700,10422827000942699,101,101,0,
1488308,2282701,10422827010942699,101,101,0,
1488308,2282702,10422827020942699,101,101,0,
1488308,2282704,10422827040942699,101,101,0,
1488308,2282705,10422827050942699,101,101,0,
1488308,2282706,10422827060942699,101,101,0,
1488308,2282854,10422828540942699,101,101,0,
1488308,2282855,10422828550942699,101,101,0,
1488308,2280395,10522803950942699,101,101,0,
1488308,2282695,10522826950942699,101,101,0,
1488308,2282696,10522826960942699,101,101,0,
1488308,2282697,10522826970942699,101,101,0,
1488308,2282698,10522826980942699,101,101,0,
1488308,2282699,10522826990942699,101,101,0,
1488308,2282700,10522827000942699,101,101,0,
1488308,2282701,10522827010942699,101,101,0,
1488308,2282702,10522827020942699,101,101,0,
1488308,2282704,10522827040942699,101,101,0,
1488308,2282705,10522827050942699,101,101,0,
1488308,2282706,10522827060942699,101,101,0,
1488308,2282854,10522828540942699,101,101,0,
1488308,2282855,10522828550942699,101,101,0,
1488308,2280395,10622803950942699,101,101,0,
1488308,2282695,10622826950942699,101,101,0,
1488308,2282696,10622826960942699,101,101,0,
1488308,2282697,10622826970942699,101,101,0,
1488308,2282698,10622826980942699,101,101,0,
1488308,2282699,10622826990942699,101,101,0,
1488308,2282700,10622827000942699,101,101,0,
1488308,2282701,10622827010942699,101,101,0,
1488308,2282702,10622827020942699,101,101,0,
1488308,2282704,10622827040942699,101,101,0,
1488308,2282705,10622827050942699,101,101,0,
1488308,2282706,10622827060942699,101,101,0,
1488308,2282854,10622828540942699,101,101,0,
1488308,2282855,10622828550942699,101,101,0,
1488308,2280395,10722803950942699,101,101,0,
1488308,2282695,10722826950942699,101,101,0,
1488308,2282696,10722826960942699,101,101,0,
1488308,2282697,10722826970942699,101,101,0,
1488308,2282698,10722826980942699,101,101,0,
1488308,2282699,10722826990942699,101,101,0,
1488308,2282700,10722827000942699,101,101,0,
1488308,2282701,10722827010942699,101,101,0,
1488308,2282702,10722827020942699,101,101,0,
1488308,2282704,10722827040942699,101,101,0,
1488308,2282705,10722827050942699,101,101,0,
