service_id,date,exception_type
12282696,20170509,1
12282705,20170527,1
12282705,20170708,1
12282705,20170714,1
12282705,20170722,1
12282705,20170729,1
12282706,20170506,1
12282706,20170513,1
12282706,20170520,1
12282706,20170525,1
12282706,20170603,1
12282706,20170610,1
12282706,20170617,1
12282706,20170624,1
12282706,20170701,1
12282706,20170902,1
12282706,20170909,1
12282706,20170916,1
12282706,20170923,1
12282706,20170930,1
12282706,20171028,1
12282706,20171101,1
12282695,20170515,1
12282695,20170522,1
12282695,20170526,1
12282695,20170529,1
12282695,20171002,1
12282695,20171009,1
12282695,20171016,1
12282695,20171023,1
12282695,20171030,1
12282695,20171102,1
12282698,20171003,1
12282698,20171004,1
12282698,20171005,1
12282698,20171006,1
12282698,20171010,1
12282698,20171011,1
12282698,20171012,1
12282698,20171013,1
12282698,20171017,1
12282698,20171018,1
12282698,20171019,1
12282698,20171020,1
12282854,20170802,1
12282854,20170803,1
12282854,20170804,1
12282854,20170808,1
12282854,20170809,1
12282854,20170810,1
12282854,20170811,1
12282854,20170817,1
12282854,20170818,1
12282854,20170822,1
12282854,20170823,1
12282854,20170824,1
12282854,20170825,1
12282854,20170829,1
12282854,20170830,1
12282854,20170831,1
12282854,20170901,1
12282704,20171007,1
12282704,20171014,1
12282704,20171021,1
12282697,20170505,1
12282697,20170510,1
12282697,20170511,1
12282697,20170512,1
12282697,20170516,1
12282697,20170517,1
12282697,20170518,1
12282697,20170519,1
12282697,20170523,1
12282697,20170524,1
12282697,20170530,1
12282697,20170531,1
12282697,20170601,1
12282697,20170602,1
12282697,20170607,1
12282697,20170608,1
12282697,20170609,1
12282697,20170613,1
12282697,20170614,1
12282697,20170615,1
12282697,20170616,1
12282697,20170620,1
12282697,20170621,1
12282697,20170622,1
12282697,20170623,1
12282697,20170627,1
12282697,20170628,1
12282697,20170629,1
12282697,20170630,1
12282697,20170905,1
12282697,20170906,1
12282697,20170907,1
12282697,20170908,1
12282697,20170912,1
12282697,20170913,1
12282697,20170914,1
12282697,20170915,1
12282697,20170919,1
12282697,20170920,1
12282697,20170921,1
12282697,20170922,1
12282697,20170926,1
12282697,20170927,1
12282697,20170928,1
12282697,20170929,1
12282697,20171024,1
12282697,20171025,1
12282697,20171026,1
12282697,20171027,1
12282697,20171031,1
12282697,20171103,1
12282701,20170514,1
12282701,20170521,1
12282701,20170528,1
12282701,20171001,1
