trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,shape_dist_traveled
11415398150912430,10:17:00,10:17:00,6129304,3,,
11415398150912430,10:21:00,10:21:00,1166834,4,,
11415398150912430,10:24:00,10:24:00,1166832,5,,
11415398150912430,10:26:00,10:26:00,1166830,6,,
11415398150912430,10:28:00,10:28:00,1166828,7,,
11415398150912430,10:29:00,10:29:00,1166826,8,,
11415398150912430,10:31:00,10:31:00,1166824,9,,
11515398150912430,10:17:00,10:17:00,1166840,1,,
11515398150912430,10:18:00,10:18:00,1166838,2,,
11515398150912430,10:20:00,10:20:00,6129304,3,,
11515398150912430,10:24:00,10:24:00,1166834,4,,
11515398150912430,10:27:00,10:27:00,1166832,5,,
11515398150912430,10:29:00,10:29:00,1166830,6,,
11515398150912430,10:31:00,10:31:00,1166828,7,,
11515398150912430,10:32:00,10:32:00,1166826,8,,
11515398150912430,10:34:00,10:34:00,1166824,9,,
115398150912430,05:30:00,05:30:00,1166840,1,,
115398150912430,05:32:00,05:32:00,1166838,2,,
115398150912430,05:34:00,05:34:00,6129304,3,,
115398150912430,05:37:00,05:37:00,1166834,4,,
115398150912430,05:40:00,05:40:00,1166832,5,,
115398150912430,05:42:00,05:42:00,1166830,6,,
115398150912430,05:44:00,05:44:00,1166828,7,,
115398150912430,05:45:00,05:45:00,1166826,8,,
115398150912430,05:47:00,05:47:00,1166824,9,,
11615398150912430,10:20:00,10:20:00,1166840,1,,
11615398150912430,10:21:00,10:21:00,1166838,2,,
11615398150912430,10:23:00,10:23:00,6129304,3,,
11615398150912430,10:27:00,10:27:00,1166834,4,,
11615398150912430,10:30:00,10:30:00,1166832,5,,
11615398150912430,10:32:00,10:32:00,1166830,6,,
11615398150912430,10:34:00,10:34:00,1166828,7,,
11615398150912430,10:35:00,10:35:00,1166826,8,,
11615398150912430,10:37:00,10:37:00,1166824,9,,
11715398150912430,10:23:00,10:23:00,1166840,1,,
11715398150912430,10:24:00,10:24:00,1166838,2,,
11715398150912430,10:26:00,10:26:00,6129304,3,,
11715398150912430,10:30:00,10:30:00,1166834,4,,
11715398150912430,10:33:00,10:33:00,1166832,5,,
11715398150912430,10:35:00,10:35:00,1166830,6,,
11715398150912430,10:37:00,10:37:00,1166828,7,,
11715398150912430,10:38:00,10:38:00,1166826,8,,
11715398150912430,10:40:00,10:40:00,1166824,9,,
11815398150912430,10:26:00,10:26:00,1166840,1,,
11815398150912430,10:27:00,10:27:00,1166838,2,,
11815398150912430,10:29:00,10:29:00,6129304,3,,
11815398150912430,10:33:00,10:33:00,1166834,4,,
11815398150912430,10:36:00,10:36:00,1166832,5,,
11815398150912430,10:38:00,10:38:00,1166830,6,,
11815398150912430,10:40:00,10:40:00,1166828,7,,
11815398150912430,10:41:00,10:41:00,1166826,8,,
11815398150912430,10:43:00,10:43:00,1166824,9,,
11915398150912430,10:29:00,10:29:00,1166840,1,,
11915398150912430,10:30:00,10:30:00,1166838,2,,
11915398150912430,10:32:00,10:32:00,6129304,3,,
11915398150912430,10:36:00,10:36:00,1166834,4,,
11915398150912430,10:39:00,10:39:00,1166832,5,,
11915398150912430,10:41:00,10:41:00,1166830,6,,
11915398150912430,10:43:00,10:43:00,1166828,7,,
11915398150912430,10:44:00,10:44:00,1166826,8,,
11915398150912430,10:46:00,10:46:00,1166824,9,,
12015398150912430,10:32:00,10:32:00,1166840,1,,
12015398150912430,10:33:00,10:33:00,1166838,2,,
12015398150912430,10:35:00,10:35:00,6129304,3,,
12015398150912430,10:39:00,10:39:00,1166834,4,,
12015398150912430,10:42:00,10:42:00,1166832,5,,
12015398150912430,10:44:00,10:44:00,1166830,6,,
12015398150912430,10:46:00,10:46:00,1166828,7,,
12015398150912430,10:47:00,10:47:00,1166826,8,,
12015398150912430,10:49:00,10:49:00,1166824,9,,
12115398150912430,10:35:00,10:35:00,1166840,1,,
12115398150912430,10:36:00,10:36:00,1166838,2,,
12115398150912430,10:38:00,10:38:00,6129304,3,,
12115398150912430,10:42:00,10:42:00,1166834,4,,
12115398150912430,10:45:00,10:45:00,1166832,5,,
12115398150912430,10:47:00,10:47:00,1166830,6,,
12115398150912430,10:49:00,10:49:00,1166828,7,,
12115398150912430,10:50:00,10:50:00,1166826,8,,
12115398150912430,10:52:00,10:52:00,1166824,9,,
1215398150912430,06:16:00,06:16:00,1166840,1,,
1215398150912430,06:17:00,06:17:00,1166838,2,,
1215398150912430,06:19:00,06:19:00,6129304,3,,
1215398150912430,06:23:00,06:23:00,1166834,4,,
1215398150912430,06:26:00,06:26:00,1166832,5,,
1215398150912430,06:28:00,06:28:00,1166830,6,,
1215398150912430,06:30:00,06:30:00,1166828,7,,
1215398150912430,06:31:00,06:31:00,1166826,8,,
1215398150912430,06:33:00,06:33:00,1166824,9,,
12215398150912430,10:38:00,10:38:00,1166840,1,,
12215398150912430,10:39:00,10:39:00,1166838,2,,
12215398150912430,10:41:00,10:41:00,6129304,3,,
12215398150912430,10:45:00,10:45:00,1166834,4,,
12215398150912430,10:48:00,10:48:00,1166832,5,,
12215398150912430,10:50:00,10:50:00,1166830,6,,
12215398150912430,10:52:00,10:52:00,1166828,7,,
12215398150912430,10:53:00,10:53:00,1166826,8,,
12215398150912430,10:55:00,10:55:00,1166824,9,,
12315398150912430,10:41:00,10:41:00,1166840,1,,
12315398150912430,10:42:00,10:42:00,1166838,2,,
12315398150912430,10:44:00,10:44:00,6129304,3,,
12315398150912430,10:48:00,10:48:00,1166834,4,,
12315398150912430,10:51:00,10:51:00,1166832,5,,
12315398150912430,10:53:00,10:53:00,1166830,6,,
12315398150912430,10:55:00,10:55:00,1166828,7,,
12315398150912430,10:56:00,10:56:00,1166826,8,,
12315398150912430,10:58:00,10:58:00,1166824,9,,
12415398150912430,10:44:00,10:44:00,1166840,1,,
12415398150912430,10:45:00,10:45:00,1166838,2,,
12415398150912430,10:47:00,10:47:00,6129304,3,,
12415398150912430,10:51:00,10:51:00,1166834,4,,
12415398150912430,10:54:00,10:54:00,1166832,5,,
12415398150912430,10:56:00,10:56:00,1166830,6,,
12415398150912430,10:58:00,10:58:00,1166828,7,,
12415398150912430,10:59:00,10:59:00,1166826,8,,
12415398150912430,11:01:00,11:01:00,1166824,9,,
12515398150912430,10:47:00,10:47:00,1166840,1,,
12515398150912430,10:48:00,10:48:00,1166838,2,,
12515398150912430,10:50:00,10:50:00,6129304,3,,
12515398150912430,10:54:00,10:54:00,1166834,4,,
12515398150912430,10:57:00,10:57:00,1166832,5,,
12515398150912430,10:59:00,10:59:00,1166830,6,,
12515398150912430,11:01:00,11:01:00,1166828,7,,
12515398150912430,11:02:00,11:02:00,1166826,8,,
12515398150912430,11:04:00,11:04:00,1166824,9,,
12615398150912430,10:50:00,10:50:00,1166840,1,,
12615398150912430,10:51:00,10:51:00,1166838,2,,
12615398150912430,10:53:00,10:53:00,6129304,3,,
12615398150912430,10:57:00,10:57:00,1166834,4,,
12615398150912430,11:00:00,11:00:00,1166832,5,,
12615398150912430,11:02:00,11:02:00,1166830,6,,
12615398150912430,11:04:00,11:04:00,1166828,7,,
12615398150912430,11:05:00,11:05:00,1166826,8,,
12615398150912430,11:07:00,11:07:00,1166824,9,,
12715398150912430,10:53:00,10:53:00,1166840,1,,
12715398150912430,10:54:00,10:54:00,1166838,2,,
12715398150912430,10:56:00,10:56:00,6129304,3,,
12715398150912430,11:00:00,11:00:00,1166834,4,,
12715398150912430,11:03:00,11:03:00,1166832,5,,
12715398150912430,11:05:00,11:05:00,1166830,6,,
12715398150912430,11:07:00,11:07:00,1166828,7,,
12715398150912430,11:08:00,11:08:00,1166826,8,,
12715398150912430,11:10:00,11:10:00,1166824,9,,
12815398150912430,10:56:00,10:56:00,1166840,1,,
12815398150912430,10:57:00,10:57:00,1166838,2,,
12815398150912430,10:59:00,10:59:00,6129304,3,,
12815398150912430,11:03:00,11:03:00,1166834,4,,
12815398150912430,11:06:00,11:06:00,1166832,5,,
12815398150912430,11:08:00,11:08:00,1166830,6,,
12815398150912430,11:10:00,11:10:00,1166828,7,,
12815398150912430,11:11:00,11:11:00,1166826,8,,
12815398150912430,11:13:00,11:13:00,1166824,9,,
12915398150912430,10:59:00,10:59:00,1166840,1,,
12915398150912430,11:00:00,11:00:00,1166838,2,,
12915398150912430,11:02:00,11:02:00,6129304,3,,
12915398150912430,11:06:00,11:06:00,1166834,4,,
12915398150912430,11:09:00,11:09:00,1166832,5,,
12915398150912430,11:11:00,11:11:00,1166830,6,,
12915398150912430,11:13:00,11:13:00,1166828,7,,
12915398150912430,11:14:00,11:14:00,1166826,8,,
12915398150912430,11:16:00,11:16:00,1166824,9,,
13015398150912430,11:02:00,11:02:00,1166840,1,,
13015398150912430,11:03:00,11:03:00,1166838,2,,
13015398150912430,11:05:00,11:05:00,6129304,3,,
13015398150912430,11:09:00,11:09:00,1166834,4,,
13015398150912430,11:12:00,11:12:00,1166832,5,,
13015398150912430,11:14:00,11:14:00,1166830,6,,
13015398150912430,11:16:00,11:16:00,1166828,7,,
13015398150912430,11:17:00,11:17:00,1166826,8,,
13015398150912430,11:19:00,11:19:00,1166824,9,,
13115398150912430,11:05:00,11:05:00,1166840,1,,
13115398150912430,11:06:00,11:06:00,1166838,2,,
13115398150912430,11:08:00,11:08:00,6129304,3,,
13115398150912430,11:12:00,11:12:00,1166834,4,,
13115398150912430,11:15:00,11:15:00,1166832,5,,
13115398150912430,11:17:00,11:17:00,1166830,6,,
13115398150912430,11:19:00,11:19:00,1166828,7,,
13115398150912430,11:20:00,11:20:00,1166826,8,,
13115398150912430,11:22:00,11:22:00,1166824,9,,
1315398150912430,06:20:00,06:20:00,1166840,1,,
1315398150912430,06:22:00,06:22:00,1166838,2,,
1315398150912430,06:24:00,06:24:00,6129304,3,,
1315398150912430,06:27:00,06:27:00,1166834,4,,
1315398150912430,06:30:00,06:30:00,1166832,5,,
1315398150912430,06:32:00,06:32:00,1166830,6,,
1315398150912430,06:34:00,06:34:00,1166828,7,,
1315398150912430,06:35:00,06:35:00,1166826,8,,
1315398150912430,06:37:00,06:37:00,1166824,9,,
13215398150912430,11:08:00,11:08:00,1166840,1,,
13215398150912430,11:09:00,11:09:00,1166838,2,,
13215398150912430,11:11:00,11:11:00,6129304,3,,
13215398150912430,11:15:00,11:15:00,1166834,4,,
13215398150912430,11:18:00,11:18:00,1166832,5,,
13215398150912430,11:20:00,11:20:00,1166830,6,,
13215398150912430,11:22:00,11:22:00,1166828,7,,
13215398150912430,11:23:00,11:23:00,1166826,8,,
13215398150912430,11:25:00,11:25:00,1166824,9,,
13315398150912430,11:11:00,11:11:00,1166840,1,,
13315398150912430,11:12:00,11:12:00,1166838,2,,
13315398150912430,11:14:00,11:14:00,6129304,3,,
13315398150912430,11:18:00,11:18:00,1166834,4,,
13315398150912430,11:21:00,11:21:00,1166832,5,,
13315398150912430,11:23:00,11:23:00,1166830,6,,
13315398150912430,11:25:00,11:25:00,1166828,7,,
13315398150912430,11:26:00,11:26:00,1166826,8,,
13315398150912430,11:28:00,11:28:00,1166824,9,,
13415398150912430,11:14:00,11:14:00,1166840,1,,
13415398150912430,11:15:00,11:15:00,1166838,2,,
13415398150912430,11:17:00,11:17:00,6129304,3,,
13415398150912430,11:21:00,11:21:00,1166834,4,,
13415398150912430,11:24:00,11:24:00,1166832,5,,
13415398150912430,11:26:00,11:26:00,1166830,6,,
13415398150912430,11:28:00,11:28:00,1166828,7,,
13415398150912430,11:29:00,11:29:00,1166826,8,,
13415398150912430,11:31:00,11:31:00,1166824,9,,
13515398150912430,11:17:00,11:17:00,1166840,1,,
13515398150912430,11:18:00,11:18:00,1166838,2,,
13515398150912430,11:20:00,11:20:00,6129304,3,,
13515398150912430,11:24:00,11:24:00,1166834,4,,
13515398150912430,11:27:00,11:27:00,1166832,5,,
13515398150912430,11:29:00,11:29:00,1166830,6,,
13515398150912430,11:31:00,11:31:00,1166828,7,,
13515398150912430,11:32:00,11:32:00,1166826,8,,
13515398150912430,11:34:00,11:34:00,1166824,9,,
13615398150912430,11:20:00,11:20:00,1166840,1,,
13615398150912430,11:21:00,11:21:00,1166838,2,,
13615398150912430,11:23:00,11:23:00,6129304,3,,
13615398150912430,11:27:00,11:27:00,1166834,4,,
13615398150912430,11:30:00,11:30:00,1166832,5,,
13615398150912430,11:32:00,11:32:00,1166830,6,,
13615398150912430,11:34:00,11:34:00,1166828,7,,
13615398150912430,11:35:00,11:35:00,1166826,8,,
13615398150912430,11:37:00,11:37:00,1166824,9,,
13715398150912430,11:23:00,11:23:00,1166840,1,,
13715398150912430,11:24:00,11:24:00,1166838,2,,
13715398150912430,11:26:00,11:26:00,6129304,3,,
13715398150912430,11:30:00,11:30:00,1166834,4,,
13715398150912430,11:33:00,11:33:00,1166832,5,,
13715398150912430,11:35:00,11:35:00,1166830,6,,
13715398150912430,11:37:00,11:37:00,1166828,7,,
13715398150912430,11:38:00,11:38:00,1166826,8,,
13715398150912430,11:40:00,11:40:00,1166824,9,,
13815398150912430,11:26:00,11:26:00,1166840,1,,
13815398150912430,11:27:00,11:27:00,1166838,2,,
13815398150912430,11:29:00,11:29:00,6129304,3,,
13815398150912430,11:33:00,11:33:00,1166834,4,,
13815398150912430,11:36:00,11:36:00,1166832,5,,
13815398150912430,11:38:00,11:38:00,1166830,6,,
13815398150912430,11:40:00,11:40:00,1166828,7,,
13815398150912430,11:41:00,11:41:00,1166826,8,,
13815398150912430,11:43:00,11:43:00,1166824,9,,
13915398150912430,11:29:00,11:29:00,1166840,1,,
13915398150912430,11:30:00,11:30:00,1166838,2,,
13915398150912430,11:32:00,11:32:00,6129304,3,,
13915398150912430,11:36:00,11:36:00,1166834,4,,
13915398150912430,11:39:00,11:39:00,1166832,5,,
13915398150912430,11:41:00,11:41:00,1166830,6,,
13915398150912430,11:43:00,11:43:00,1166828,7,,
13915398150912430,11:44:00,11:44:00,1166826,8,,
13915398150912430,11:46:00,11:46:00,1166824,9,,
14015398150912430,11:32:00,11:32:00,1166840,1,,
14015398150912430,11:33:00,11:33:00,1166838,2,,
14015398150912430,11:35:00,11:35:00,6129304,3,,
14015398150912430,11:39:00,11:39:00,1166834,4,,
14015398150912430,11:42:00,11:42:00,1166832,5,,
14015398150912430,11:44:00,11:44:00,1166830,6,,
14015398150912430,11:46:00,11:46:00,1166828,7,,
14015398150912430,11:47:00,11:47:00,1166826,8,,
14015398150912430,11:49:00,11:49:00,1166824,9,,
14115398150912430,11:35:00,11:35:00,1166840,1,,
14115398150912430,11:36:00,11:36:00,1166838,2,,
14115398150912430,11:38:00,11:38:00,6129304,3,,
14115398150912430,11:42:00,11:42:00,1166834,4,,
14115398150912430,11:45:00,11:45:00,1166832,5,,
14115398150912430,11:47:00,11:47:00,1166830,6,,
14115398150912430,11:49:00,11:49:00,1166828,7,,
14115398150912430,11:50:00,11:50:00,1166826,8,,
14115398150912430,11:52:00,11:52:00,1166824,9,,
1415398150912430,06:25:00,06:25:00,1166840,1,,
1415398150912430,06:26:00,06:26:00,1166838,2,,
1415398150912430,06:28:00,06:28:00,6129304,3,,
1415398150912430,06:31:00,06:31:00,1166834,4,,
1415398150912430,06:35:00,06:35:00,1166832,5,,
1415398150912430,06:36:00,06:36:00,1166830,6,,
1415398150912430,06:38:00,06:38:00,1166828,7,,
1415398150912430,06:40:00,06:40:00,1166826,8,,
1415398150912430,06:41:00,06:41:00,1166824,9,,
14215398150912430,11:38:00,11:38:00,1166840,1,,
14215398150912430,11:39:00,11:39:00,1166838,2,,
14215398150912430,11:41:00,11:41:00,6129304,3,,
14215398150912430,11:45:00,11:45:00,1166834,4,,
14215398150912430,11:48:00,11:48:00,1166832,5,,
14215398150912430,11:50:00,11:50:00,1166830,6,,
14215398150912430,11:52:00,11:52:00,1166828,7,,
14215398150912430,11:53:00,11:53:00,1166826,8,,
14215398150912430,11:55:00,11:55:00,1166824,9,,
14315398150912430,11:41:00,11:41:00,1166840,1,,
14315398150912430,11:42:00,11:42:00,1166838,2,,
14315398150912430,11:44:00,11:44:00,6129304,3,,
14315398150912430,11:48:00,11:48:00,1166834,4,,
14315398150912430,11:51:00,11:51:00,1166832,5,,
14315398150912430,11:53:00,11:53:00,1166830,6,,
14315398150912430,11:55:00,11:55:00,1166828,7,,
14315398150912430,11:56:00,11:56:00,1166826,8,,
14315398150912430,11:58:00,11:58:00,1166824,9,,
14415398150912430,11:44:00,11:44:00,1166840,1,,
14415398150912430,11:45:00,11:45:00,1166838,2,,
14415398150912430,11:47:00,11:47:00,6129304,3,,
14415398150912430,11:51:00,11:51:00,1166834,4,,
14415398150912430,11:54:00,11:54:00,1166832,5,,
14415398150912430,11:56:00,11:56:00,1166830,6,,
14415398150912430,11:58:00,11:58:00,1166828,7,,
14415398150912430,11:59:00,11:59:00,1166826,8,,
14415398150912430,12:01:00,12:01:00,1166824,9,,
14515398150912430,11:47:00,11:47:00,1166840,1,,
14515398150912430,11:48:00,11:48:00,1166838,2,,
14515398150912430,11:50:00,11:50:00,6129304,3,,
14515398150912430,11:54:00,11:54:00,1166834,4,,
14515398150912430,11:57:00,11:57:00,1166832,5,,
14515398150912430,11:59:00,11:59:00,1166830,6,,
14515398150912430,12:01:00,12:01:00,1166828,7,,
14515398150912430,12:02:00,12:02:00,1166826,8,,
14515398150912430,12:04:00,12:04:00,1166824,9,,
14615398150912430,11:50:00,11:50:00,1166840,1,,
14615398150912430,11:51:00,11:51:00,1166838,2,,
14615398150912430,11:53:00,11:53:00,6129304,3,,
14615398150912430,11:57:00,11:57:00,1166834,4,,
14615398150912430,12:00:00,12:00:00,1166832,5,,
14615398150912430,12:02:00,12:02:00,1166830,6,,
14615398150912430,12:04:00,12:04:00,1166828,7,,
14615398150912430,12:05:00,12:05:00,1166826,8,,
14615398150912430,12:07:00,12:07:00,1166824,9,,
14715398150912430,11:53:00,11:53:00,1166840,1,,
14715398150912430,11:54:00,11:54:00,1166838,2,,
14715398150912430,11:56:00,11:56:00,6129304,3,,
14715398150912430,12:00:00,12:00:00,1166834,4,,
14715398150912430,12:03:00,12:03:00,1166832,5,,
14715398150912430,12:05:00,12:05:00,1166830,6,,
14715398150912430,12:07:00,12:07:00,1166828,7,,
14715398150912430,12:08:00,12:08:00,1166826,8,,
14715398150912430,12:10:00,12:10:00,1166824,9,,
14815398150912430,11:56:00,11:56:00,1166840,1,,
14815398150912430,11:57:00,11:57:00,1166838,2,,
14815398150912430,11:59:00,11:59:00,6129304,3,,
14815398150912430,12:03:00,12:03:00,1166834,4,,
14815398150912430,12:06:00,12:06:00,1166832,5,,
14815398150912430,12:08:00,12:08:00,1166830,6,,
14815398150912430,12:10:00,12:10:00,1166828,7,,
14815398150912430,12:11:00,12:11:00,1166826,8,,
14815398150912430,12:13:00,12:13:00,1166824,9,,
14915398150912430,11:59:00,11:59:00,1166840,1,,
14915398150912430,12:00:00,12:00:00,1166838,2,,
14915398150912430,12:02:00,12:02:00,6129304,3,,
14915398150912430,12:06:00,12:06:00,1166834,4,,
14915398150912430,12:09:00,12:09:00,1166832,5,,
14915398150912430,12:11:00,12:11:00,1166830,6,,
14915398150912430,12:13:00,12:13:00,1166828,7,,
14915398150912430,12:14:00,12:14:00,1166826,8,,
14915398150912430,12:16:00,12:16:00,1166824,9,,
15015398150912430,12:02:00,12:02:00,1166840,1,,
15015398150912430,12:03:00,12:03:00,1166838,2,,
15015398150912430,12:05:00,12:05:00,6129304,3,,
15015398150912430,12:09:00,12:09:00,1166834,4,,
15015398150912430,12:12:00,12:12:00,1166832,5,,
15015398150912430,12:14:00,12:14:00,1166830,6,,
15015398150912430,12:16:00,12:16:00,1166828,7,,
15015398150912430,12:17:00,12:17:00,1166826,8,,
15015398150912430,12:19:00,12:19:00,1166824,9,,
15115398150912430,12:05:00,12:05:00,1166840,1,,
15115398150912430,12:06:00,12:06:00,1166838,2,,
