from_stop_id,to_stop_id,transfer_type,min_transfer_time
3740515,1166841,2,214
1166833,3747837,2,249
3687302,1166834,2,294
3687302,1166835,2,294
1166832,2211,2,180
1166832,2210,2,240
1166841,1715,2,140
1723,1166841,2,180
1723,1166840,2,180
3716899,1166829,2,351
1166832,3926339,2,213
3764510,1166835,2,246
6114730,1166834,2,265
3716926,1166832,2,189
3716899,1166828,2,351
3716926,1166833,2,189
6114730,1166835,2,265
1166833,4035992,2,255
4843804,1166827,2,217
1166833,4035990,2,249
3764510,1166834,2,246
1166833,4035991,2,263
4843804,1166826,2,217
3740517,1166841,2,269
1166840,5018190,2,254
1166840,3747810,2,195
3740517,1166840,2,269
5231612,1166833,2,197
5231612,1166832,2,197
1166834,4770183,2,256
1166840,5018192,2,226
4472691,1166840,2,254
1166834,4770182,2,199
4472691,1166841,2,254
1166834,4770181,2,243
1166834,4770184,2,209
1166835,3926439,2,160
6129304,5138171,2,288
3926217,1166840,2,205
6129304,5138170,2,252
3926217,1166841,2,205
3765151,1166840,2,254
6251745,1166835,2,235
3765151,1166841,2,254
5747305,1166840,2,241
5747305,1166841,2,241
6251745,1166834,2,235
3926206,6129304,2,252
1166834,3926387,2,246
6114724,1166834,2,221
3926206,6129305,2,252
6114724,1166835,2,221
1166840,3747809,2,195
4726914,1166840,2,199
4997022,1166833,2,190
3343766,1166838,2,180
4997022,1166832,2,190
1166840,4045022,2,192
3343766,1166839,2,180
1166840,2460,2,140
1166833,4035989,2,197
5675636,1166829,2,385
1166832,4459260,2,249
5675636,1166828,2,385
4726914,1166841,2,199
1166834,3442416,2,152
5709979,1166835,2,243
1166834,3442415,2,152
5709979,1166834,2,243
1166835,3687469,2,241
1166833,4035988,2,207
1166840,2469,2,180
5018338,1166835,2,241
3764766,1166841,2,247
5675642,1166833,2,249
5675642,1166832,2,249
5018338,1166834,2,241
3893453,1166825,2,268
3764766,1166840,2,247
1166832,4036640,2,258
2221,1166834,2,360
2221,1166835,2,360
3893484,1166825,2,243
3893484,1166824,2,243
2467,1166841,2,180
1166840,5657328,2,214
6129304,5138033,2,252
2467,1166840,2,180
3893453,1166824,2,268
6591541,1166834,2,204
6591541,1166835,2,204
1166838,3811234,2,234
1166838,3811235,2,343
1166834,1967,2,480
6217417,1166840,2,247
6217417,1166841,2,247
1166834,1965,2,420
1166835,2220,2,420
1166835,2222,2,480
1166835,4459253,2,221
1166835,4459252,2,246
4471843,1166832,2,190
4471843,1166833,2,190
1166835,6591456,2,200
1166841,3747810,2,195
1166835,6591457,2,204
1166839,3811284,2,201
1166832,3673588,2,263
5709848,1166826,2,252
1166832,3673587,2,258
5709848,1166827,2,252
1166835,3764812,2,160
3716924,1166831,2,196
1166838,3811284,2,201
1166835,3764811,2,243
3716924,1166830,2,196
3764738,1166841,2,265
3764738,1166840,2,265
1166833,2211,2,180
5158083,1166841,2,216
5158083,1166840,2,216
1166835,3926387,2,246
1166832,3813085,2,197
1166841,3764795,2,202
1166832,3813084,2,190
1166832,3813083,2,258
5710037,1166835,2,243
5710037,1166834,2,243
5454895,1166834,2,314
1166832,3813082,2,319
5454895,1166835,2,314
6114723,1166834,2,221
1166841,3764794,2,202
1166841,3747809,2,195
5454894,1166835,2,282
5454894,1166834,2,282
6114723,1166835,2,221
3716961,1166829,2,385
3716960,1166829,2,421
3716961,1166828,2,385
3716960,1166828,2,421
1166831,3813089,2,216
1166832,3813086,2,189
1166830,4035984,2,196
1166830,4035985,2,216
3687089,1166835,2,294
3687089,1166834,2,294
1166833,3673588,2,263
1166833,3673587,2,258
4037262,1166833,2,258
1166830,2211,2,900
4037262,1166832,2,258
1166833,4459260,2,249
2435,6129305,2,180
1166841,4045022,2,192
2435,6129304,2,180
3765257,1166832,2,198
6129304,3893345,2,269
3765257,1166833,2,198
6129304,3893346,2,201
1166826,3765300,2,217
1166832,4044996,2,263
4009639,1166838,2,209
4009639,1166839,2,209
1166834,2036,2,180
4726915,1166840,2,199
4726915,1166841,2,199
1166828,3765266,2,384
5710038,1166835,2,314
1166834,2155,2,180
5710038,1166834,2,314
1166829,3765266,2,384
1757,6129305,2,180
1757,6129304,2,180
1166839,3811235,2,343
1166839,3811234,2,234
4473118,1166840,2,254
4473118,1166841,2,254
6114731,1166834,2,256
6114731,1166835,2,256
5018399,1166834,2,241
3740516,1166840,2,254
3740516,1166841,2,254
1166831,1956,2,900
5018399,1166835,2,241
1166841,4036749,2,216
1166834,3687469,2,241
1166833,2210,2,240
1166839,4008206,2,234
1166839,4008207,2,343
1166834,4016324,2,243
1166834,4016326,2,243
1166841,4036747,2,226
1166841,5018190,2,254
6217415,1166841,2,231
1166834,4016325,2,177
1166841,4036748,2,227
6217415,1166840,2,231
1166841,5018192,2,226
1166834,4016327,2,308
4843406,1166826,2,248
4843406,1166827,2,248
6129305,3893346,2,201
5709980,1166835,2,314
5709980,1166834,2,314
4843405,1166827,2,217
4843405,1166826,2,217
1166841,5657268,2,199
4472773,1166840,2,192
4472773,1166841,2,192
6129305,3893345,2,269
1166833,1956,2,180
1166841,5657267,2,189
1166833,1955,2,420
4726943,1166832,2,258
4726943,1166833,2,258
5325152,1166828,2,422
5325152,1166829,2,422
6251746,1166835,2,235
6251746,1166834,2,235
2336,1166839,2,180
1166830,3813090,2,196
2336,1166838,2,180
6129305,3764805,2,201
6129305,3764804,2,269
4726963,1166841,2,200
4726963,1166840,2,200
4037283,1166841,2,226
3893483,1166825,2,205
3893483,1166824,2,205
4037283,1166840,2,226
3687242,1166835,2,282
3687242,1166834,2,282
1166830,3813089,2,216
3893480,1166826,2,248
5709978,1166834,2,160
3893480,1166827,2,248
5709978,1166835,2,160
1166835,3764845,2,308
1166827,3765264,2,248
3716900,1166829,2,401
3716900,1166828,2,401
1166827,4798880,2,252
1166840,5657268,2,199
4009642,1166841,2,269
1166840,5657267,2,189
1166835,2036,2,180
4009642,1166840,2,269
1166840,3749688,2,214
1166840,3749689,2,189
2219,1166834,2,180
1166840,3749691,2,247
1166840,3749690,2,192
1166840,4036661,2,227
1166840,4036660,2,254
2219,1166835,2,180
4996976,1166833,2,258
4996976,1166832,2,258
3926205,6129304,2,201
6129304,3764805,2,201
3926205,6129305,2,201
6129304,3764804,2,269
3812918,1166835,2,230
1166840,3764795,2,202
1166840,3764794,2,202
3716895,1166833,2,197
3716895,1166832,2,197
1166831,3813090,2,196
3812918,1166834,2,230
1166834,3687428,2,246
5478364,1166828,2,405
5478364,1166829,2,405
1166826,4798880,2,252
5158081,1166841,2,226
3893485,1166824,2,213
3893485,1166825,2,213
5158081,1166840,2,226
4997023,1166832,2,198
1166828,3765298,2,406
4996977,1166832,2,319
4997023,1166833,2,198
4996977,1166833,2,319
1166834,4036822,2,314
1166825,3765262,2,243
5747306,1166841,2,216
5747306,1166840,2,216
4037787,1166835,2,240
4037787,1166834,2,240
1166841,4035039,2,225
1166841,4036660,2,254
1166841,4035038,2,225
1166841,4036661,2,227
3764739,1166841,2,247
3764739,1166840,2,247
1166825,3765261,2,268
4473117,1166840,2,231
1166841,4016359,2,205
4473117,1166841,2,231
3765153,1166840,2,226
1166835,4037196,2,221
3765153,1166841,2,226
1166835,4037197,2,198
3687088,1166834,2,246
1166835,4037198,2,246
1166835,4037199,2,308
3765194,1166833,2,220
1166835,2155,2,180
3765194,1166832,2,220
3687088,1166835,2,246
1166840,4035039,2,225
1166840,4035038,2,225
1166834,4036985,2,200
1964,1166835,2,180
1166834,4036986,2,189
1964,1166834,2,180
1166834,4037198,2,246
1166834,4037197,2,198
1166834,4037196,2,221
1166840,1724,2,180
1166834,4037199,2,308
1166840,4459239,2,226
1166841,2460,2,140
5478238,1166829,2,405
5231613,1166832,2,249
5231613,1166833,2,249
5478238,1166828,2,405
1166840,4459240,2,216
4723801,1166829,2,405
4723801,1166828,2,405
4473119,1166840,2,247
4037788,1166835,2,308
4037788,1166834,2,308
3740559,1166841,2,192
3893486,1166825,2,268
1166840,1715,2,140
1166826,3765264,2,248
3740559,1166840,2,192
5675649,1166829,2,401
4473119,1166841,2,247
5675649,1166828,2,401
3716921,1166828,2,385
1166832,4037183,2,258
1166832,4037184,2,249
3716921,1166829,2,385
4472689,1166840,2,206
4472689,1166841,2,206
1166841,2469,2,180
3893486,1166824,2,268
