route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
1577980,2280236,10022802361078871,104,104,0,
1577980,2280237,10022802371078871,104,104,0,
1577980,2280238,10022802381078871,104,104,0,
1577980,2280239,10022802391078871,104,104,0,
1577980,2280241,10022802411078871,104,104,0,
1577980,2280242,10022802421078871,104,104,0,
1577980,2280243,10022802431078871,104,104,0,
1577980,2280244,10022802441078871,104,104,0,
1577980,2280245,10022802451078871,104,104,0,
1577980,2280246,10022802461078871,104,104,0,
1577980,2280247,10022802471078871,104,104,0,
1577980,2280248,10022802481078871,104,104,0,
1577980,2280249,10022802491078871,104,104,0,
1577980,2280236,10122802361078871,104,104,0,
1577980,2280237,10122802371078871,104,104,0,
1577980,2280238,10122802381078871,104,104,0,
1577980,2280239,10122802391078871,104,104,0,
1577980,2280241,10122802411078871,104,104,0,
1577980,2280242,10122802421078871,104,104,0,
1577980,2280243,10122802431078871,104,104,0,
1577980,2280244,10122802441078871,104,104,0,
1577980,2280245,10122802451078871,104,104,0,
1577980,2280246,10122802461078871,104,104,0,
1577980,2280247,10122802471078871,104,104,0,
1577980,2280248,10122802481078871,104,104,0,
1577980,2280249,10122802491078871,104,104,0,
1577980,2280236,10222802361078871,104,104,0,
1577980,2280237,10222802371078871,104,104,0,
1577980,2280238,10222802381078871,104,104,0,
1577980,2280239,10222802391078871,104,104,0,
1577980,2280241,10222802411078871,104,104,0,
1577980,2280242,10222802421078871,104,104,0,
1577980,2280243,10222802431078871,104,104,0,
1577980,2280244,10222802441078871,104,104,0,
1577980,2280245,10222802451078871,104,104,0,
1577980,2280246,10222802461078871,104,104,0,
1577980,2280247,10222802471078871,104,104,0,
1577980,2280248,10222802481078871,104,104,0,
1577980,2280249,10222802491078871,104,104,0,
1577980,2280236,1022802361078871,104,104,0,
1577980,2280237,1022802371078871,104,104,0,
1577980,2280238,1022802381078871,104,104,0,
1577980,2280239,1022802391078871,104,104,0,
1577980,2280241,1022802411078871,104,104,0,
1577980,2280242,1022802421078871,104,104,0,
1577980,2280243,1022802431078871,104,104,0,
1577980,2280244,1022802441078871,104,104,0,
1577980,2280245,1022802451078871,104,104,0,
1577980,2280246,1022802461078871,104,104,0,
1577980,2280247,1022802471078871,104,104,0,
1577980,2280248,1022802481078871,104,104,0,
1577980,2280249,1022802491078871,104,104,0,
1577980,2280236,10322802361078871,104,104,0,
1577980,2280237,10322802371078871,104,104,0,
1577980,2280238,10322802381078871,104,104,0,
1577980,2280239,10322802391078871,104,104,0,
1577980,2280241,10322802411078871,104,104,0,
1577980,2280242,10322802421078871,104,104,0,
1577980,2280243,10322802431078871,104,104,0,
1577980,2280244,10322802441078871,104,104,0,
1577980,2280245,10322802451078871,104,104,0,
1577980,2280246,10322802461078871,104,104,0,
1577980,2280247,10322802471078871,104,104,0,
1577980,2280248,10322802481078871,104,104,0,
1577980,2280249,10322802491078871,104,104,0,
1577980,2280236,10422802361078871,104,104,0,
1577980,2280237,10422802371078871,104,104,0,
1577980,2280238,10422802381078871,104,104,0,
1577980,2280239,10422802391078871,104,104,0,
1577980,2280241,10422802411078871,104,104,0,
1577980,2280242,10422802421078871,104,104,0,
1577980,2280243,10422802431078871,104,104,0,
1577980,2280244,10422802441078871,104,104,0,
1577980,2280245,10422802451078871,104,104,0,
1577980,2280246,10422802461078871,104,104,0,
1577980,2280247,10422802471078871,104,104,0,
1577980,2280248,10422802481078871,104,104,0,
1577980,2280249,10422802491078871,104,104,0,
1577980,2280236,10522802361078871,104,104,0,
1577980,2280237,10522802371078871,104,104,0,
1577980,2280238,10522802381078871,104,104,0,
1577980,2280239,10522802391078871,104,104,0,
1577980,2280241,10522802411078871,104,104,0,
1577980,2280242,10522802421078871,104,104,0,
1577980,2280243,10522802431078871,104,104,0,
1577980,2280244,10522802441078871,104,104,0,
1577980,2280245,10522802451078871,104,104,0,
1577980,2280246,10522802461078871,104,104,0,
1577980,2280247,10522802471078871,104,104,0,
1577980,2280248,10522802481078871,104,104,0,
1577980,2280249,10522802491078871,104,104,0,
1577980,2280236,10622802361078871,104,104,0,
1577980,2280237,10622802371078871,104,104,0,
1577980,2280238,10622802381078871,104,104,0,
1577980,2280239,10622802391078871,104,104,0,
1577980,2280241,10622802411078871,104,104,0,
1577980,2280242,10622802421078871,104,104,0,
1577980,2280243,10622802431078871,104,104,0,
1577980,2280244,10622802441078871,104,104,0,
1577980,2280245,10622802451078871,104,104,0,
1577980,2280246,10622802461078871,104,104,0,
1577980,2280247,10622802471078871,104,104,0,
1577980,2280248,10622802481078871,104,104,0,
1577980,2280249,10622802491078871,104,104,0,
1577980,2280236,10722802361078871,104,104,0,
1577980,2280237,10722802371078871,104,104,0,
1577980,2280238,10722802381078871,104,104,0,
1577980,2280239,10722802391078871,104,104,0,
1577980,2280241,10722802411078871,104,104,0,
1577980,2280242,10722802421078871,104,104,0,
1577980,2280243,10722802431078871,104,104,0,
1577980,2280244,10722802441078871,104,104,0,
1577980,2280245,10722802451078871,104,104,0,
1577980,2280246,10722802461078871,104,104,0,
1577980,2280247,10722802471078871,104,104,0,
1577980,2280248,10722802481078871,104,104,0,
1577980,2280249,10722802491078871,104,104,0,
1577980,2280236,10822802361078871,104,104,0,
1577980,2280237,10822802371078871,104,104,0,
1577980,2280238,10822802381078871,104,104,0,
1577980,2280239,10822802391078871,104,104,0,
1577980,2280241,10822802411078871,104,104,0,
1577980,2280242,10822802421078871,104,104,0,
1577980,2280243,10822802431078871,104,104,0,
1577980,2280244,10822802441078871,104,104,0,
1577980,2280245,10822802451078871,104,104,0,
1577980,2280246,10822802461078871,104,104,0,
1577980,2280247,10822802471078871,104,104,0,
1577980,2280248,10822802481078871,104,104,0,
1577980,2280249,10822802491078871,104,104,0,
