service_id,date,exception_type
2280346,20170719,1
2280346,20170720,1
2280346,20170724,1
2280346,20170725,1
2280346,20170726,1
2280346,20170727,1
2280346,20170731,1
2280347,20171002,1
2280347,20171003,1
2280347,20171004,1
2280347,20171005,1
2280347,20171009,1
2280347,20171010,1
2280347,20171011,1
2280347,20171012,1
2280347,20171016,1
2280347,20171017,1
2280347,20171018,1
2280347,20171019,1
12280357,20170802,1
12280357,20170803,1
12280357,20170804,1
12280357,20170808,1
12280357,20170809,1
12280357,20170810,1
12280357,20170811,1
12280357,20170817,1
12280357,20170818,1
12280357,20170822,1
12280357,20170823,1
12280357,20170824,1
12280357,20170825,1
12280357,20170829,1
12280357,20170830,1
12280357,20170831,1
12280357,20170901,1
12280356,20170527,1
12280356,20170708,1
12280356,20170714,1
12280356,20170722,1
12280356,20170729,1
12280355,20170805,1
12280355,20170812,1
12280355,20170815,1
12280355,20170819,1
12280355,20170826,1
12280353,20171007,1
12280353,20171014,1
12280353,20171021,1
12280352,20170506,1
12280352,20170513,1
12280352,20170520,1
12280352,20170525,1
12280352,20170603,1
12280352,20170610,1
12280352,20170617,1
12280352,20170624,1
12280352,20170701,1
12280352,20170902,1
12280352,20170909,1
12280352,20170916,1
12280352,20170923,1
12280352,20170930,1
12280352,20171028,1
12280352,20171101,1
12280351,20170507,1
12280351,20170514,1
12280351,20170521,1
12280351,20170528,1
12280351,20171001,1
12280351,20171008,1
12280351,20171015,1
12280351,20171022,1
12280351,20171029,1
12280350,20170604,1
12280350,20170605,1
12280350,20170611,1
12280350,20170618,1
12280350,20170625,1
12280350,20170702,1
12280350,20170709,1
12280350,20170715,1
12280350,20170716,1
12280350,20170723,1
12280350,20170730,1
12280350,20170806,1
12280350,20170813,1
12280350,20170820,1
12280350,20170827,1
12280350,20170903,1
12280350,20170910,1
12280350,20170917,1
12280350,20170924,1
2280353,20171006,1
2280353,20171013,1
2280353,20171020,1
2280351,20170506,1
2280351,20170513,1
2280351,20170520,1
2280351,20170527,1
2280351,20170930,1
2280351,20171007,1
2280351,20171014,1
2280351,20171021,1
2280351,20171028,1
2280352,20170505,1
2280352,20170512,1
2280352,20170519,1
2280352,20170524,1
2280352,20170602,1
2280352,20170609,1
2280352,20170616,1
2280352,20170623,1
2280352,20170630,1
2280352,20170901,1
2280352,20170908,1
2280352,20170915,1
2280352,20170922,1
2280352,20170929,1
2280352,20171027,1
2280352,20171031,1
2280350,20170603,1
2280350,20170604,1
2280350,20170610,1
2280350,20170617,1
2280350,20170624,1
2280350,20170701,1
2280350,20170708,1
2280350,20170714,1
2280350,20170715,1
2280350,20170722,1
2280350,20170729,1
2280350,20170805,1
2280350,20170812,1
2280350,20170819,1
2280350,20170826,1
2280350,20170902,1
2280350,20170909,1
2280350,20170916,1
2280350,20170923,1
2280357,20170801,1
2280357,20170802,1
2280357,20170803,1
2280357,20170807,1
2280357,20170808,1
2280357,20170809,1
2280357,20170810,1
2280357,20170816,1
2280357,20170817,1
2280357,20170821,1
2280357,20170822,1
2280357,20170823,1
2280357,20170824,1
2280357,20170828,1
2280357,20170829,1
2280357,20170830,1
2280357,20170831,1
12280349,20170505,1
12280349,20170510,1
12280349,20170511,1
12280349,20170512,1
12280349,20170516,1
12280349,20170517,1
12280349,20170518,1
12280349,20170519,1
12280349,20170523,1
12280349,20170524,1
12280349,20170530,1
12280349,20170531,1
12280349,20170601,1
12280349,20170602,1
12280349,20170607,1
12280349,20170608,1
12280349,20170609,1
12280349,20170613,1
12280349,20170614,1
12280349,20170615,1
12280349,20170616,1
12280349,20170620,1
12280349,20170621,1
12280349,20170622,1
12280349,20170623,1
12280349,20170627,1
12280349,20170628,1
12280349,20170629,1
12280349,20170630,1
12280349,20170905,1
12280349,20170906,1
12280349,20170907,1
12280349,20170908,1
12280349,20170912,1
12280349,20170913,1
12280349,20170914,1
12280349,20170915,1
12280349,20170919,1
12280349,20170920,1
12280349,20170921,1
12280349,20170922,1
12280349,20170926,1
12280349,20170927,1
12280349,20170928,1
12280349,20170929,1
12280349,20171024,1
12280349,20171025,1
12280349,20171026,1
12280349,20171027,1
12280349,20171031,1
12280349,20171103,1
2280355,20170804,1
2280355,20170811,1
2280355,20170814,1
2280355,20170818,1
2280355,20170825,1
12280347,20171003,1
12280347,20171004,1
12280347,20171005,1
12280347,20171006,1
12280347,20171010,1
12280347,20171011,1
12280347,20171012,1
12280347,20171013,1
12280347,20171017,1
12280347,20171018,1
12280347,20171019,1
12280347,20171020,1
2280356,20170526,1
2280356,20170707,1
2280356,20170713,1
2280356,20170721,1
2280356,20170728,1
