route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
1197658,2280343,10022803430795505,101,101,0,
1197658,2280344,10022803440795505,101,101,0,
1197658,2280345,10022803450795505,101,101,0,
1197658,2280346,10022803460795505,101,101,0,
1197658,2280347,10022803470795505,101,101,0,
1197658,2280349,10022803490795505,101,101,0,
1197658,2280350,10022803500795505,101,101,0,
1197658,2280351,10022803510795505,101,101,0,
1197658,2280352,10022803520795505,101,101,0,
1197658,2280353,10022803530795505,101,101,0,
1197658,2280355,10022803550795505,101,101,0,
1197658,2280356,10022803560795505,101,101,0,
1197658,2280357,10022803570795505,101,101,0,
1197658,2280343,10122803430795505,101,101,0,
1197658,2280344,10122803440795505,101,101,0,
1197658,2280345,10122803450795505,101,101,0,
1197658,2280346,10122803460795505,101,101,0,
1197658,2280347,10122803470795505,101,101,0,
1197658,2280349,10122803490795505,101,101,0,
1197658,2280350,10122803500795505,101,101,0,
1197658,2280351,10122803510795505,101,101,0,
1197658,2280352,10122803520795505,101,101,0,
1197658,2280353,10122803530795505,101,101,0,
1197658,2280355,10122803550795505,101,101,0,
1197658,2280356,10122803560795505,101,101,0,
1197658,2280357,10122803570795505,101,101,0,
1197658,2280343,10222803430795505,101,101,0,
1197658,2280344,10222803440795505,101,101,0,
1197658,2280345,10222803450795505,101,101,0,
1197658,2280346,10222803460795505,101,101,0,
1197658,2280347,10222803470795505,101,101,0,
1197658,2280349,10222803490795505,101,101,0,
1197658,2280350,10222803500795505,101,101,0,
1197658,2280351,10222803510795505,101,101,0,
1197658,2280352,10222803520795505,101,101,0,
1197658,2280353,10222803530795505,101,101,0,
1197658,2280355,10222803550795505,101,101,0,
1197658,2280356,10222803560795505,101,101,0,
1197658,2280357,10222803570795505,101,101,0,
1197658,2280343,1022803430795505,101,101,0,
1197658,2280344,1022803440795505,101,101,0,
1197658,2280345,1022803450795505,101,101,0,
1197658,2280346,1022803460795505,101,101,0,
1197658,2280347,1022803470795505,101,101,0,
1197658,2280349,1022803490795505,101,101,0,
1197658,2280350,1022803500795505,101,101,0,
1197658,2280351,1022803510795505,101,101,0,
1197658,2280352,1022803520795505,101,101,0,
1197658,2280353,1022803530795505,101,101,0,
1197658,2280355,1022803550795505,101,101,0,
1197658,2280356,1022803560795505,101,101,0,
1197658,2280357,1022803570795505,101,101,0,
1197658,2280343,10322803430795505,101,101,0,
1197658,2280344,10322803440795505,101,101,0,
1197658,2280345,10322803450795505,101,101,0,
1197658,2280346,10322803460795505,101,101,0,
1197658,2280347,10322803470795505,101,101,0,
1197658,2280349,10322803490795505,101,101,0,
1197658,2280350,10322803500795505,101,101,0,
1197658,2280351,10322803510795505,101,101,0,
1197658,2280352,10322803520795505,101,101,0,
1197658,2280353,10322803530795505,101,101,0,
1197658,2280355,10322803550795505,101,101,0,
1197658,2280356,10322803560795505,101,101,0,
1197658,2280357,10322803570795505,101,101,0,
1197658,2280343,10422803430795505,101,101,0,
1197658,2280344,10422803440795505,101,101,0,
1197658,2280345,10422803450795505,101,101,0,
1197658,2280346,10422803460795505,101,101,0,
1197658,2280347,10422803470795505,101,101,0,
1197658,2280349,10422803490795505,101,101,0,
1197658,2280350,10422803500795505,101,101,0,
1197658,2280351,10422803510795505,101,101,0,
1197658,2280352,10422803520795505,101,101,0,
1197658,2280353,10422803530795505,101,101,0,
1197658,2280355,10422803550795505,101,101,0,
1197658,2280356,10422803560795505,101,101,0,
1197658,2280357,10422803570795505,101,101,0,
1197658,2280343,10522803430795505,101,101,0,
1197658,2280344,10522803440795505,101,101,0,
1197658,2280345,10522803450795505,101,101,0,
1197658,2280346,10522803460795505,101,101,0,
1197658,2280347,10522803470795505,101,101,0,
1197658,2280349,10522803490795505,101,101,0,
1197658,2280350,10522803500795505,101,101,0,
1197658,2280351,10522803510795505,101,101,0,
1197658,2280352,10522803520795505,101,101,0,
1197658,2280353,10522803530795505,101,101,0,
1197658,2280355,10522803550795505,101,101,0,
1197658,2280356,10522803560795505,101,101,0,
1197658,2280357,10522803570795505,101,101,0,
1197658,2280343,10622803430795505,101,101,0,
1197658,2280344,10622803440795505,101,101,0,
1197658,2280345,10622803450795505,101,101,0,
1197658,2280346,10622803460795505,101,101,0,
1197658,2280347,10622803470795505,101,101,0,
1197658,2280349,10622803490795505,101,101,0,
1197658,2280350,10622803500795505,101,101,0,
1197658,2280351,10622803510795505,101,101,0,
1197658,2280352,10622803520795505,101,101,0,
1197658,2280353,10622803530795505,101,101,0,
1197658,2280355,10622803550795505,101,101,0,
1197658,2280356,10622803560795505,101,101,0,
1197658,2280357,10622803570795505,101,101,0,
1197658,2280343,10722803430795505,101,101,0,
1197658,2280344,10722803440795505,101,101,0,
1197658,2280345,10722803450795505,101,101,0,
1197658,2280346,10722803460795505,101,101,0,
1197658,2280347,10722803470795505,101,101,0,
1197658,2280349,10722803490795505,101,101,0,
1197658,2280350,10722803500795505,101,101,0,
1197658,2280351,10722803510795505,101,101,0,
1197658,2280352,10722803520795505,101,101,0,
1197658,2280353,10722803530795505,101,101,0,
1197658,2280355,10722803550795505,101,101,0,
1197658,2280356,10722803560795505,101,101,0,
1197658,2280357,10722803570795505,101,101,0,
1197658,2280343,10822803430795505,101,101,0,
1197658,2280344,10822803440795505,101,101,0,
1197658,2280345,10822803450795505,101,101,0,
1197658,2280346,10822803460795505,101,101,0,
1197658,2280347,10822803470795505,101,101,0,
1197658,2280349,10822803490795505,101,101,0,
1197658,2280350,10822803500795505,101,101,0,
1197658,2280351,10822803510795505,101,101,0,
1197658,2280352,10822803520795505,101,101,0,
1197658,2280353,10822803530795505,101,101,0,
1197658,2280355,10822803550795505,101,101,0,
1197658,2280356,10822803560795505,101,101,0,
1197658,2280357,10822803570795505,101,101,0,
1197658,2280343,10922803430795505,101,101,0,
