route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
1197616,2280382,10022803820912409,102,102,0,
1197616,2280383,10022803830912409,102,102,0,
1197616,2280384,10022803840912409,102,102,0,
1197616,2280385,10022803850912409,102,102,0,
1197616,2280386,10022803860912409,102,102,0,
1197616,2280387,10022803870912409,102,102,0,
1197616,2280388,10022803880912409,102,102,0,
1197616,2280389,10022803890912409,102,102,0,
1197616,2280390,10022803900912409,102,102,0,
1197616,2280391,10022803910912409,102,102,0,
1197616,2280392,10022803920912409,102,102,0,
1197616,2280393,10022803930912409,102,102,0,
1197616,2280394,10022803940912409,102,102,0,
1197616,2280382,10122803820912409,102,102,0,
1197616,2280383,10122803830912409,102,102,0,
1197616,2280384,10122803840912409,102,102,0,
1197616,2280385,10122803850912409,102,102,0,
1197616,2280386,10122803860912409,102,102,0,
1197616,2280387,10122803870912409,102,102,0,
1197616,2280388,10122803880912409,102,102,0,
1197616,2280389,10122803890912409,102,102,0,
1197616,2280390,10122803900912409,102,102,0,
1197616,2280391,10122803910912409,102,102,0,
1197616,2280392,10122803920912409,102,102,0,
1197616,2280393,10122803930912409,102,102,0,
1197616,2280394,10122803940912409,102,102,0,
1197616,2280382,10222803820912409,102,102,0,
1197616,2280383,10222803830912409,102,102,0,
1197616,2280384,10222803840912409,102,102,0,
1197616,2280385,10222803850912409,102,102,0,
1197616,2280386,10222803860912409,102,102,0,
1197616,2280387,10222803870912409,102,102,0,
1197616,2280388,10222803880912409,102,102,0,
1197616,2280389,10222803890912409,102,102,0,
1197616,2280390,10222803900912409,102,102,0,
1197616,2280391,10222803910912409,102,102,0,
1197616,2280392,10222803920912409,102,102,0,
1197616,2280393,10222803930912409,102,102,0,
1197616,2280394,10222803940912409,102,102,0,
1197616,2280382,1022803820912409,102,102,0,
1197616,2280383,1022803830912409,102,102,0,
1197616,2280384,1022803840912409,102,102,0,
1197616,2280385,1022803850912409,102,102,0,
1197616,2280386,1022803860912409,102,102,0,
1197616,2280387,1022803870912409,102,102,0,
1197616,2280388,1022803880912409,102,102,0,
1197616,2280389,1022803890912409,102,102,0,
1197616,2280390,1022803900912409,102,102,0,
1197616,2280391,1022803910912409,102,102,0,
1197616,2280392,1022803920912409,102,102,0,
1197616,2280393,1022803930912409,102,102,0,
1197616,2280394,1022803940912409,102,102,0,
1197616,2280382,10322803820912409,102,102,0,
1197616,2280383,10322803830912409,102,102,0,
1197616,2280384,10322803840912409,102,102,0,
1197616,2280385,10322803850912409,102,102,0,
1197616,2280386,10322803860912409,102,102,0,
1197616,2280387,10322803870912409,102,102,0,
1197616,2280388,10322803880912409,102,102,0,
1197616,2280389,10322803890912409,102,102,0,
1197616,2280390,10322803900912409,102,102,0,
1197616,2280391,10322803910912409,102,102,0,
1197616,2280392,10322803920912409,102,102,0,
1197616,2280393,10322803930912409,102,102,0,
1197616,2280394,10322803940912409,102,102,0,
1197616,2280382,10422803820912409,102,102,0,
