route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
1197630,2280297,10022802970094711,101,101,0,
1197630,2280298,10022802980094711,101,101,0,
1197630,2280299,10022802990094711,101,101,0,
1197630,2280300,10022803000094711,101,101,0,
1197630,2280301,10022803010094711,101,101,0,
1197630,2280302,10022803020094711,101,101,0,
1197630,2280303,10022803030094711,101,101,0,
1197630,2280304,10022803040094711,101,101,0,
1197630,2280305,10022803050094711,101,101,0,
1197630,2280306,10022803060094711,101,101,0,
1197630,2280307,10022803070094711,101,101,0,
1197630,2280308,10022803080094711,101,101,0,
1197630,2280309,10022803090094711,101,101,0,
1197630,2280297,10122802970094711,101,101,0,
1197630,2280298,10122802980094711,101,101,0,
1197630,2280299,10122802990094711,101,101,0,
1197630,2280300,10122803000094711,101,101,0,
1197630,2280301,10122803010094711,101,101,0,
1197630,2280302,10122803020094711,101,101,0,
1197630,2280303,10122803030094711,101,101,0,
1197630,2280304,10122803040094711,101,101,0,
1197630,2280305,10122803050094711,101,101,0,
1197630,2280306,10122803060094711,101,101,0,
1197630,2280307,10122803070094711,101,101,0,
1197630,2280308,10122803080094711,101,101,0,
1197630,2280309,10122803090094711,101,101,0,
1197630,2280297,10222802970094711,101,101,0,
1197630,2280298,10222802980094711,101,101,0,
1197630,2280299,10222802990094711,101,101,0,
1197630,2280300,10222803000094711,101,101,0,
1197630,2280301,10222803010094711,101,101,0,
1197630,2280302,10222803020094711,101,101,0,
1197630,2280303,10222803030094711,101,101,0,
1197630,2280304,10222803040094711,101,101,0,
1197630,2280305,10222803050094711,101,101,0,
1197630,2280306,10222803060094711,101,101,0,
1197630,2280307,10222803070094711,101,101,0,
1197630,2280308,10222803080094711,101,101,0,
1197630,2280309,10222803090094711,101,101,0,
1197630,2280297,1022802970094711,101,101,0,
1197630,2280298,1022802980094711,101,101,0,
1197630,2280299,1022802990094711,101,101,0,
1197630,2280300,1022803000094711,101,101,0,
1197630,2280301,1022803010094711,101,101,0,
