service_id,date,exception_type
2280256,20170601,1
2280256,20170606,1
2280256,20170607,1
2280256,20170608,1
2280256,20170612,1
2280256,20170613,1
2280256,20170614,1
2280256,20170615,1
2280256,20170619,1
2280256,20170620,1
2280256,20170622,1
2280256,20170626,1
2280256,20170627,1
2280256,20170628,1
2280256,20170629,1
2280256,20170904,1
2280256,20170905,1
2280256,20170906,1
2280256,20170907,1
2280256,20170911,1
2280256,20170912,1
2280256,20170913,1
2280256,20170914,1
2280256,20170918,1
2280256,20170919,1
2280256,20170920,1
2280256,20170921,1
2280256,20170925,1
2280256,20170926,1
2280256,20170927,1
2280256,20170928,1
2280256,20171023,1
2280256,20171024,1
2280256,20171025,1
2280256,20171026,1
2280256,20171030,1
2280256,20171102,1
2280257,20170703,1
2280257,20170704,1
2280257,20170705,1
2280257,20170706,1
2280257,20170710,1
2280257,20170711,1
2280257,20170712,1
2280257,20170717,1
2280257,20170718,1
2280257,20170719,1
2280257,20170720,1
2280257,20170724,1
2280257,20170725,1
2280257,20170726,1
2280257,20170727,1
2280257,20170731,1
2280250,20170702,1
2280250,20170709,1
2280250,20170716,1
2280250,20170723,1
2280250,20170730,1
2280250,20170806,1
2280250,20170813,1
2280250,20170815,1
2280250,20170820,1
2280250,20170827,1
2280251,20170714,1
2280254,20171002,1
2280254,20171003,1
2280254,20171004,1
2280254,20171005,1
2280254,20171009,1
2280254,20171010,1
2280254,20171011,1
2280254,20171012,1
2280254,20171016,1
2280254,20171017,1
2280254,20171018,1
2280254,20171019,1
2280255,20170801,1
2280255,20170802,1
2280255,20170803,1
2280255,20170807,1
2280255,20170808,1
2280255,20170809,1
2280255,20170810,1
2280255,20170816,1
2280255,20170817,1
2280255,20170821,1
2280255,20170822,1
2280255,20170823,1
2280255,20170824,1
2280255,20170828,1
2280255,20170829,1
2280255,20170830,1
2280255,20170831,1
2280252,20170507,1
2280252,20170604,1
2280253,20170508,1
2280253,20170514,1
2280253,20170521,1
2280253,20170525,1
2280253,20170528,1
2280253,20170605,1
2280253,20170611,1
2280253,20170618,1
2280253,20170625,1
2280253,20170903,1
2280253,20170910,1
2280253,20170917,1
2280253,20170924,1
2280253,20171001,1
2280253,20171008,1
2280253,20171015,1
2280253,20171022,1
2280253,20171029,1
2280253,20171101,1
