from_stop_id,to_stop_id,transfer_type,min_transfer_time
1824,1825,2,368
1825,3687473,2,431
2186,3764628,2,270
4726727,2391,2,208
2186,3764627,2,261
2186,3764629,2,210
4009667,1825,2,431
4037768,2149,2,241
2537,6591481,2,269
1916,2537,2,143
6270773,2409,2,188
1834,2302,2,180
4036884,1997,2,270
3754199,2186,2,270
2409,5138046,2,261
6664352,1834,2,266
2392,1781,2,121
1834,2531,2,200
5454880,2404,2,199
2081,4036210,2,224
2149,3749982,2,207
2082,4035983,2,288
3764710,1825,2,395
2149,3749983,2,207
2082,4035982,2,237
6217399,1687,2,252
3754200,2186,2,270
1825,1827,2,126
2030,2148,2,59
4037251,2364,2,252
4471736,1836,2,216
2068,2211,2,900
5018357,1794,2,214
2404,3926337,2,216
2030,2147,2,74
3812959,2391,2,208
2186,4378105,2,283
1665,5151514,2,270
2149,3740325,2,203
2403,2404,2,90
4009616,1825,2,226
2081,3747849,2,205
2081,3747848,2,222
4471736,2303,2,216
1834,2338,2,90
1998,2186,2,130
1789,3747859,2,210
2185,1997,2,101
4037768,2030,2,241
1793,1794,2,90
6251764,1794,2,230
3813112,1825,2,225
3740532,1687,2,222
3813001,2073,2,237
2149,3740315,2,201
5121382,2364,2,235
1665,5121376,2,256
1794,3926309,2,199
1794,3926308,2,243
4726728,2475,2,256
5727647,2390,2,278
3343795,2081,2,180
6423488,2339,2,201
2404,3893448,2,203
3749891,1657,2,267
2404,3893447,2,216
1825,2366,2,101
2404,3893446,2,214
2404,3893445,2,248
2364,5151512,2,229
2364,5151511,2,254
3764785,1825,2,387
2364,5151510,2,235
2528,1794,2,98
3812976,2364,2,388
3812975,1825,2,370
5727647,1780,2,278
2149,4008849,2,208
2364,3926246,2,431
2149,4008848,2,191
3813116,2364,2,388
4726747,2149,2,224
2149,2545,2,256
2187,2186,2,129
4473148,1825,2,225
4726727,1781,2,208
5454924,1794,2,199
1926,3811260,2,292
1825,4045009,2,432
2030,3749982,2,207
1825,4045007,2,225
5018355,1794,2,248
1825,4045008,2,389
2030,3749983,2,207
1825,4045006,2,431
4726747,2030,2,224
3813112,2364,2,225
4726763,1825,2,254
1834,1651,2,200
6270772,2409,2,261
2364,4037037,2,396
3764711,2364,2,403
4473142,2186,2,270
4037298,2364,2,207
3813116,1825,2,388
2364,5122006,2,241
2364,5122008,2,233
1665,3887783,2,270
2364,5122007,2,254
3672237,1834,2,266
3813139,2149,2,224
1916,1657,2,143
2081,3747851,2,207
2081,3747850,2,187
1665,6591480,2,256
1825,3687414,2,432
1825,3687413,2,396
1825,3687412,2,252
1825,3687411,2,252
3813137,2149,2,284
1825,3687415,2,460
5018435,2404,2,230
3343795,2094,2,180
3672170,2339,2,266
2303,3893374,2,216
4473150,2364,2,389
2303,3893375,2,195
2082,3813091,2,288
3765234,2497,2,188
2082,3813092,2,237
3672262,1834,2,266
3807618,1781,2,208
1997,5138192,2,279
4726702,2391,2,208
1997,5138195,2,240
2241,2537,2,133
6217399,2497,2,252
4473142,1997,2,270
1997,5138193,2,270
3807590,2475,2,270
1997,5138194,2,197
2391,4037007,2,208
2117,1956,2,900
2117,4035984,2,196
3764757,2364,2,395
2391,5151513,2,208
2392,2391,2,111
2117,4035985,2,216
2339,1833,2,90
2365,1825,2,293
3813038,2364,2,418
1997,5138048,2,197
1997,5138047,2,279
2339,1835,2,180
3672262,2339,2,266
2094,3765294,2,207
3765235,1687,2,208
4009617,2364,2,226
3740533,2497,2,188
1793,2404,2,90
1644,5582589,2,223
5121382,1825,2,235
3764709,1825,2,287
2339,1832,2,90
1834,4037174,2,196
3672237,2339,2,266
3807590,1665,2,270
2030,4037216,2,259
1834,4037173,2,210
1825,3926246,2,431
1834,4037171,2,204
2030,4037215,2,241
1997,4770171,2,261
6673104,1997,2,261
1997,4770170,2,270
3764748,2364,2,387
2364,3887780,2,403
2186,4472986,2,261
1825,3764967,2,389
4036884,2186,2,270
2186,4472985,2,270
2030,2084,2,223
1825,3764966,2,235
1825,5151512,2,229
2185,2186,2,80
3765234,1687,2,188
1825,5151511,2,254
1825,5151510,2,235
4726703,2475,2,264
3813138,2149,2,205
3813113,1825,2,225
2404,4036786,2,243
2404,4036787,2,221
4009667,2364,2,431
1687,1637,2,110
2186,4472998,2,210
4009617,1825,2,226
3813039,1825,2,389
4037251,1825,2,252
1825,3764995,2,387
2364,3887778,2,460
1825,3764994,2,370
1825,3764996,2,287
2364,3887779,2,432
6673103,2186,2,270
1824,2364,2,368
2149,4035037,2,191
6251763,2404,2,243
2149,4035036,2,208
3813137,2030,2,284
3813138,2030,2,205
3764758,2364,2,403
2475,5151514,2,270
2094,3765270,2,187
2365,2364,2,307
4037296,1825,2,460
3764438,1997,2,231
4471735,1794,2,243
3812934,2475,2,270
2339,3748066,2,201
6423488,1834,2,201
3749893,1657,2,187
2475,3887783,2,270
2364,3926186,2,241
2364,3926187,2,254
6217400,1687,2,242
2030,4008222,2,191
2475,4037008,2,270
4726761,2364,2,418
1644,5582590,2,235
2525,1763,2,90
2030,4008223,2,208
3749941,1657,2,223
4036883,1997,2,279
6423486,1834,2,189
2364,6591516,2,396
2217,3764829,2,285
1825,4037002,2,431
6217406,2030,2,191
1825,4037003,2,254
1825,4037004,2,225
3765233,1687,2,222
3812975,2364,2,370
2186,4770192,2,210
5454881,2404,2,216
3813002,2122,2,216
3749894,1657,2,198
3764438,2186,2,231
3749892,2135,2,242
4726702,1781,2,208
4473148,2364,2,225
2391,4473030,2,208
1825,3926186,2,241
2364,3687413,2,396
2364,3687412,2,252
1794,3893448,2,203
2364,3687415,2,460
2364,3687414,2,432
1825,3926189,2,432
2543,3813091,2,288
5727648,1780,2,284
1825,3926188,2,389
2364,3687411,2,252
1825,3926187,2,254
2364,2366,2,113
2543,3813092,2,237
2217,3764830,2,284
2081,3765294,2,207
5454936,1794,2,216
4022899,2030,2,259
1648,2404,2,116
1794,3893445,2,248
2339,2302,2,180
3747942,2094,2,224
1794,3893446,2,214
5018411,1794,2,214
1794,3893447,2,216
1825,6591473,2,432
1834,6664357,2,203
1825,6591472,2,460
1834,6664354,2,252
1834,6664353,2,201
1997,4378089,2,283
5675639,2068,2,196
2068,4035984,2,196
5121381,2364,2,235
1997,4378088,2,259
1825,6591476,2,225
1825,6591475,2,254
1825,6591474,2,431
3764540,2404,2,216
3764540,1794,2,216
3716964,2068,2,196
3749892,2016,2,242
2068,4035985,2,216
2186,4770170,2,270
2186,4770171,2,261
1825,3926190,2,460
3812976,1825,2,388
3813115,1825,2,418
4036883,2186,2,279
2339,2338,2,90
3764528,2404,2,199
2339,1651,2,200
1997,3764627,2,261
1834,3748066,2,201
2475,6591480,2,256
3747942,2081,2,224
1997,3764629,2,210
1997,4378105,2,283
1997,3764628,2,270
4022899,2149,2,259
2364,4473029,2,229
2081,3765270,2,187
2149,5018183,2,203
1825,4037037,2,396
2364,4473027,2,235
2364,4473028,2,254
2149,5018181,2,279
2149,5018182,2,257
4146116,1834,2,266
5454923,1794,2,243
6423491,1789,2,247
3812935,2475,2,256
1997,4770192,2,210
2339,5657318,2,250
3343756,1657,2,180
3764527,2404,2,243
6423487,1834,2,201
6251764,2404,2,230
1998,1997,2,156
1782,1781,2,97
1826,2364,2,396
2117,2211,2,900
2403,1794,2,90
6270773,1763,2,188
1825,3887780,2,403
1825,4472992,2,431
1825,4472993,2,252
1825,4472994,2,252
1825,4472995,2,396
3765236,2497,2,225
2030,3740315,2,201
4036885,2186,2,197
3764439,2186,2,261
2364,3887812,2,418
3716924,2068,2,196
3812934,1665,2,270
3764785,2364,2,387
1825,3887778,2,460
1825,3887779,2,432
1687,4008855,2,242
1687,4008856,2,252
1834,3748086,2,190
2149,4037216,2,259
3812935,1665,2,256
3813156,2364,2,431
2149,4037215,2,241
1834,3748084,2,204
3813114,1825,2,406
4726761,1825,2,418
3754199,1997,2,270
2030,3740325,2,203
3813114,2364,2,406
6423487,2339,2,201
4009620,2364,2,460
5018435,1794,2,230
6673104,2186,2,261
5121381,1825,2,235
4146116,2339,2,266
2364,4037002,2,431
2364,4037001,2,432
2364,4037000,2,460
2364,5121373,2,254
4037767,2149,2,259
2364,5121372,2,226
2030,2545,2,277
2404,3893371,2,203
2364,4037004,2,225
2364,4037003,2,254
2364,5121374,2,222
1763,5138046,2,261
4009619,2364,2,432
3764757,1825,2,395
2030,4008849,2,208
2404,3893370,2,216
2030,4008848,2,191
1825,3442433,2,387
4009618,2364,2,396
1825,3442432,2,370
6251763,1794,2,243
1825,3442436,2,243
1825,3442435,2,287
1763,5138191,2,188
1825,3442434,2,395
1763,5138190,2,261
2186,3764670,2,261
2404,3893369,2,248
2186,3764671,2,210
2030,4035036,2,208
1794,3893371,2,203
2030,4035037,2,191
1794,3893370,2,216
4037297,2364,2,431
5018410,1794,2,248
3764748,1825,2,387
4473150,1825,2,389
1687,3740323,2,251
2149,2084,2,218
2363,1825,2,367
3813113,2364,2,225
2528,2404,2,102
1687,3740322,2,252
2339,2371,2,90
3672105,1834,2,266
1687,3740321,2,267
4037767,2030,2,259
3813156,1825,2,431
1825,4037000,2,460
4726762,1825,2,431
1825,4037001,2,432
2364,3764966,2,235
1834,5657318,2,250
2364,3764967,2,389
1794,3893369,2,248
