from_stop_id,to_stop_id,transfer_type,min_transfer_time
1953,3666673,2,194
1953,3666672,2,213
3764708,2363,2,423
2219,4036986,2,189
5710061,2420,2,199
1677,4036865,2,246
1729,4036988,2,261
2034,4036933,2,206
6423453,2033,2,214
2219,3764617,2,213
5018399,1964,2,241
2040,4472999,2,277
2219,3764616,2,199
2219,3764615,2,252
1953,4035730,2,220
1735,4770163,2,216
1953,4035731,2,220
1735,4770164,2,216
2322,5454897,2,247
5709984,2322,2,269
3764439,1996,2,261
3764749,2413,2,218
1975,3764618,2,268
1692,4036879,2,230
3807583,2466,2,234
1958,1957,2,161
5710022,2110,2,212
3741064,1655,2,208
2208,4044988,2,203
5710080,2061,2,212
1721,4036993,2,260
3741064,2535,2,208
2152,4036854,2,232
2152,4036855,2,214
2466,6591465,2,260
3764437,2185,2,259
1824,4037000,2,280
3812974,2502,2,192
5710038,2219,2,314
1996,5138193,2,270
3754275,2159,2,216
1824,4037002,2,251
5710036,2219,2,160
1996,5138192,2,279
1824,4037001,2,252
1996,5138195,2,240
1824,4037004,2,405
1996,5138194,2,197
1729,4036927,2,275
1824,4037003,2,434
2212,3764606,2,205
5709997,2535,2,257
2472,4651132,2,275
2185,3764629,2,210
2185,3764628,2,270
1996,1997,2,105
3730328,1735,2,241
2185,3764627,2,261
5710055,1655,2,257
3764698,2040,2,197
2411,3687421,2,203
4037296,2363,2,280
2413,3764635,2,262
2420,4036848,2,199
2411,3687420,2,197
2413,3764636,2,220
2420,4036849,2,206
2413,5138053,2,235
2413,5138052,2,216
1964,3764660,2,252
6687980,2420,2,238
1964,3764661,2,199
2159,3764673,2,277
5727702,1964,2,243
2230,4037042,2,247
3730328,2413,2,241
2219,3687241,2,246
2153,4037047,2,206
2219,3687242,2,282
1735,5325169,2,207
1735,4770194,2,208
1721,3748042,2,230
1721,3748041,2,230
4726708,2411,2,229
3730327,1735,2,206
6114724,2219,2,221
1735,4651121,2,220
5761443,2208,2,208
5709980,2219,2,314
3764486,2185,2,207
1735,5325170,2,214
3764695,1735,2,262
4473143,1996,2,261
5727628,2219,2,160
2208,4036978,2,208
2208,4036979,2,265
1964,4459253,2,221
1964,4459252,2,246
3747909,1953,2,208
6114723,2219,2,221
2219,3687428,2,246
1957,3666723,2,205
1742,4016537,2,279
1975,6591459,2,247
1742,4016536,2,279
1975,6591458,2,268
1735,3813519,2,206
1735,3813518,2,201
4473149,2363,2,405
1692,4036880,2,256
1645,1763,2,90
1964,4036822,2,314
5710042,1855,2,269
3764756,1824,2,423
5710060,1742,2,206
2413,4651121,2,220
3812967,2219,2,243
5709984,1855,2,269
1735,5221740,2,220
3764749,1735,2,218
6613838,2420,2,232
4473146,2502,2,192
5018333,2153,2,257
2125,1953,2,107
6673107,2472,2,275
1828,4651124,2,278
1824,3442433,2,207
3764708,1824,2,423
1824,3442434,2,215
3764709,2363,2,467
4037273,2061,2,229
1824,3442435,2,467
1824,3442436,2,423
1975,4036871,2,268
1824,3442432,2,190
1692,4045005,2,192
4996993,2208,2,243
3807568,1677,2,195
1828,4651123,2,229
1824,1826,2,108
1824,1827,2,400
2472,3687471,2,216
1824,1825,2,368
2535,5018151,2,225
2413,3764675,2,276
2535,5018150,2,245
1721,4045013,2,234
2533,2312,2,106
5710041,2322,2,247
5018392,1953,2,185
3812919,1964,2,230
1957,5657278,2,235
1957,5657279,2,286
1735,5221739,2,225
2230,4036987,2,268
2159,3764634,2,253
2159,3764632,2,277
3812918,2219,2,230
1964,4037196,2,221
1964,4037197,2,198
1964,4037198,2,246
3764710,1824,2,215
1964,4037199,2,308
2525,6270772,2,261
3754200,2185,2,270
2322,4459249,2,269
4996994,1953,2,225
1655,1883,2,180
4037251,2363,2,432
1953,4036861,2,213
2212,5657323,2,217
1953,4036862,2,265
1957,3749738,2,281
2525,6270773,2,188
3812967,1964,2,243
1824,3687412,2,432
5018395,2487,2,246
1824,3687413,2,216
1824,3687411,2,432
1957,5657280,2,274
5018390,2487,2,270
1824,3687414,2,252
1824,3687415,2,280
2363,3764996,2,467
2363,3764995,2,207
2363,3764994,2,190
1855,1967,2,150
2185,1997,2,101
3741063,1655,2,200
4726739,1964,2,243
5709979,2219,2,243
2219,3687469,2,241
6673113,1735,2,208
2472,6591520,2,275
1729,3893395,2,261
1729,3893394,2,275
2466,3687422,2,285
4473153,1735,2,208
2472,4037041,2,275
4028973,5138055,2,206
6591779,1953,2,216
1828,4036920,2,278
6687980,1742,2,238
2040,5138200,2,253
1953,3740294,2,209
1735,6041838,2,222
1735,6041839,2,222
4997012,2212,2,205
3747908,2208,2,225
3812975,1824,2,190
4726740,2219,2,256
3807583,1721,2,234
5710037,1964,2,243
1733,3687420,2,197
2502,4472991,2,192
1733,3687421,2,203
1957,3764652,2,205
2363,5121381,2,415
4037253,1692,2,191
1735,3764675,2,276
2363,5121382,2,415
2502,4472996,2,191
2363,5121383,2,445
5709978,2219,2,160
2212,3666671,2,205
2420,4016537,2,279
1953,3666562,2,194
3343776,1677,2,180
1964,3687302,2,294
4473148,1824,2,405
2208,4037048,2,255
6423452,2033,2,232
2374,4036931,2,203
2442,3442465,2,286
5709975,2472,2,272
2487,4036981,2,246
2420,4016536,2,279
3807630,2487,2,270
2208,3666672,2,213
2208,4035731,2,220
1729,6591460,2,261
2208,3666673,2,194
2208,4035730,2,220
1934,3747824,2,224
4473142,2185,2,270
2213,2212,2,145
3754274,2040,2,253
4037786,2219,2,198
4037295,2442,2,279
2230,3764813,2,268
2212,3740297,2,282
1964,3764615,2,252
1655,5770810,2,267
1964,3764616,2,199
2061,4036934,2,229
1964,3764617,2,213
1996,4472998,2,210
3749790,1957,2,281
2363,4037000,2,280
2208,4211806,2,220
2363,5121372,2,406
2363,4037001,2,252
2208,4211807,2,220
2363,5121373,2,434
2363,5121374,2,402
2363,4037004,2,405
2363,4037002,2,251
2363,4037003,2,434
2466,3926198,2,260
2219,3926387,2,246
1721,4037038,2,285
1655,5770811,2,250
2466,3926197,2,234
2487,4036932,2,270
1957,3749677,2,217
1957,3764606,2,205
3813038,2363,2,238
2472,4770179,2,275
3764793,2413,2,276
2420,4211794,2,206
2159,5121399,2,253
6114731,2219,2,256
1975,3764662,2,268
2159,5121397,2,197
2420,4211793,2,199
2159,5121396,2,195
5709983,1855,2,247
2219,4459253,2,221
1692,3442430,2,192
2219,4459252,2,246
1824,3926246,2,251
1692,3442431,2,191
2219,2221,2,262
2219,2220,2,400
2033,4036855,2,214
2033,4036854,2,232
1645,5138191,2,188
2159,4651122,2,253
3730327,2413,2,206
1645,5138190,2,261
2442,3687417,2,279
6673104,1996,2,261
2411,3813063,2,220
1845,3442423,2,246
1845,3442422,2,227
2230,4651133,2,247
5710060,2420,2,206
2411,3813062,2,229
2472,4770186,2,272
3764696,2040,2,253
5761983,2212,2,217
1824,2366,2,343
2442,3687416,2,232
6591847,2219,2,241
3807584,2411,2,220
3813039,1824,2,209
6423445,2420,2,213
4028974,3442548,2,207
2363,4726761,2,238
4028974,3442547,2,206
2363,4726762,2,251
2363,4726763,2,434
5018391,2153,2,206
1735,4472979,2,216
1968,2322,2,120
4037293,2411,2,203
2110,4036856,2,212
6673103,2185,2,270
1824,3887780,2,223
1824,2364,2,368
4726709,1721,2,234
1824,2365,2,108
2413,3813518,2,201
5137967,2413,2,208
1957,3666771,2,205
3764758,2363,2,223
1824,3887779,2,252
2413,3813519,2,206
1975,3764644,2,247
4037292,1721,2,260
1824,3887778,2,280
1668,4211795,2,206
1828,5138049,2,190
1735,4472978,2,216
1668,4211796,2,262
3765207,1845,2,186
6423450,2535,2,225
3764793,1735,2,276
4037296,1824,2,280
1964,6114730,2,265
2061,2547,2,104
2367,4036886,2,190
1735,4890496,2,216
2367,4036887,2,229
1735,4890495,2,216
1735,4890600,2,216
1964,6114729,2,265
6591847,1964,2,241
2312,6591519,2,186
6673108,2472,2,272
1953,3740295,2,265
5018385,1975,2,247
3764757,2363,2,215
1953,4211806,2,220
1953,4211807,2,220
2212,3666619,2,205
2219,5454895,2,314
2413,6041839,2,222
2413,6041838,2,222
2219,5454894,2,282
4473141,1735,2,216
3812975,2363,2,190
2040,3764673,2,277
2185,5138047,2,279
6423449,2478,2,262
2185,5138048,2,197
4473146,1692,2,192
1855,5454897,2,247
1957,4036859,2,282
2219,3764845,2,308
6673110,2219,2,207
5710003,2420,2,199
1764,3764647,2,203
2502,5138189,2,256
6423458,1957,2,282
2502,5138188,2,230
3812928,2411,2,220
1733,3813063,2,220
2525,5138046,2,261
5762027,1957,2,235
3807569,1677,2,189
1733,3813062,2,229
2208,3740295,2,265
2413,5122015,2,225
2208,3740294,2,209
2413,5122016,2,220
3807631,2034,2,206
3764699,2040,2,195
3812976,1824,2,208
2110,5018147,2,212
2466,4037038,2,285
1953,3764607,2,225
1668,4036851,2,262
3807582,1721,2,260
1721,3813064,2,285
2472,3764814,2,272
1953,3764608,2,243
2110,5018146,2,223
2487,3764648,2,270
1668,4036850,2,206
1964,4016265,2,221
1964,4016266,2,221
1964,4016267,2,160
1964,6591456,2,200
1964,4016268,2,314
1964,6591457,2,204
2208,3764653,2,225
6673102,2413,2,216
1964,3764811,2,243
1964,3764812,2,160
3807567,2153,2,257
2322,3764549,2,247
5137967,1735,2,208
1957,5018143,2,282
1692,5138045,2,230
5762027,2212,2,235
2061,5018146,2,223
2472,4036872,2,272
2061,5018147,2,212
2535,5770811,2,250
2487,3764656,2,246
1957,1910,2,420
2040,5138198,2,277
1824,4472995,2,216
2535,5770810,2,267
1824,4472994,2,432
1824,4472993,2,432
5018395,1677,2,246
1824,4472992,2,251
1828,4770167,2,229
1828,4770168,2,190
1828,4770169,2,278
2375,2374,2,79
2153,4036864,2,257
2482,1729,2,180
2230,4770185,2,268
5018338,1964,2,241
2322,1967,2,150
1975,4651133,2,247
2230,4770180,2,247
5709977,1975,2,268
1655,5018151,2,225
1655,5018150,2,245
1996,4472985,2,270
1996,4472986,2,261
2413,5138201,2,216
2413,5138202,2,216
3807563,2212,2,205
4037788,1964,2,308
5761443,1953,2,208
2153,3764649,2,206
2040,3764634,2,253
2413,5138203,2,235
2040,3764632,2,277
1764,4037045,2,203
2159,5138050,2,277
2259,3747876,2,216
6673104,2185,2,261
5727628,1964,2,160
2208,3764607,2,225
1964,3442416,2,152
1729,4651132,2,275
1964,3442415,2,152
2208,3764608,2,243
2413,4890496,2,216
2208,3666621,2,194
2413,4890495,2,216
2208,3666620,2,213
3807585,2411,2,229
2374,3764647,2,203
5710038,1964,2,314
1735,3781622,2,207
1735,3781623,2,207
1957,3740297,2,282
1934,3747876,2,216
1953,3666561,2,213
5018394,2034,2,257
2159,4472980,2,253
2185,4378105,2,283
1721,6591517,2,285
2125,2208,2,99
4037297,2363,2,251
1964,6251746,2,235
1964,6251745,2,235
1764,4726927,2,210
5761983,1957,2,217
2363,1826,2,108
2363,1825,2,367
2363,1827,2,311
2153,3764655,2,257
3764750,2159,2,253
5761982,1957,2,286
2367,5138049,2,190
2159,4472999,2,277
1964,3764845,2,308
3764751,2040,2,197
2413,3781623,2,207
4037270,1953,2,265
2413,3781622,2,207
1964,2221,2,248
1964,2220,2,400
2472,3764663,2,272
1996,5138047,2,279
1996,5138048,2,197
5710002,1742,2,206
4037252,1824,2,209
2153,3764610,2,257
2126,2212,2,151
4037788,2219,2,308
4009621,1731,2,232
2219,4037198,2,246
2219,4037199,2,308
1672,1729,2,180
2187,1996,2,144
1824,5122006,2,421
1824,5122008,2,413
1824,5122007,2,434
4028973,5161413,2,207
1953,4035815,2,209
1953,3740501,2,263
2219,4037197,2,198
1855,4016272,2,269
1953,4035816,2,209
1953,3740502,2,194
4028973,5161412,2,318
4726709,2466,2,234
2219,4037196,2,221
1855,4016271,2,247
1953,4035817,2,255
2185,4770192,2,210
5761444,1953,2,191
4473147,1824,2,251
2230,6251866,2,247
5710022,2061,2,212
2219,4036869,2,199
1655,4036853,2,245
1655,4036852,2,225
2212,1910,2,420
1964,4036986,2,189
1964,4036985,2,200
5018338,2219,2,241
5710041,1855,2,247
3764756,2363,2,423
1953,3666724,2,213
1953,3666725,2,194
2411,6591466,2,203
2487,4037046,2,270
1764,4036931,2,203
3764695,2413,2,262
2472,3764843,2,275
5018386,1964,2,213
3812929,2411,2,229
2472,3764643,2,275
2411,6591467,2,197
2034,4036864,2,257
2219,3764548,2,314
2040,4036888,2,277
2363,4045009,2,252
2363,4045008,2,209
2363,4045007,2,405
2363,4045006,2,251
1996,4651125,2,270
3764786,2363,2,467
1733,3926196,2,209
1733,3926195,2,197
3812918,1964,2,230
2040,4036890,2,253
3764486,1996,2,207
1735,5121400,2,216
1655,4211798,2,245
1735,5121401,2,216
1655,4211797,2,225
6613839,2420,2,238
1964,2036,2,89
1735,5121402,2,208
5018399,2219,2,241
2230,3764844,2,247
2472,6591460,2,261
2230,3687427,2,247
4037253,2502,2,191
6673108,1729,2,272
1845,3687425,2,189
1845,3687424,2,187
3807565,1953,2,243
2487,2488,2,90
3813039,2363,2,209
1964,4651134,2,243
1964,4651135,2,209
5761441,2212,2,205
6613838,1742,2,232
4009618,1824,2,216
1996,3764628,2,270
1996,3764627,2,261
2159,4036890,2,253
1996,3764629,2,210
2322,4036651,2,247
3747909,2208,2,208
1845,3813066,2,186
2533,1845,2,105
6423455,2110,2,223
1845,3813067,2,232
3765209,2411,2,211
2034,4037047,2,206
1729,4036872,2,272
2466,3748041,2,230
3764694,2413,2,218
2212,5657278,2,235
2466,3748042,2,230
2152,4211799,2,232
5761442,2208,2,225
1677,4036981,2,246
2219,4016267,2,160
2212,5657279,2,286
4009619,1824,2,252
2219,4016268,2,314
2208,4035562,2,243
2219,4016265,2,221
2208,4035561,2,208
1731,3926191,2,232
2219,4016266,2,221
1731,3926192,2,279
2208,4035563,2,255
2525,2409,2,90
6423453,2152,2,214
2208,4045034,2,181
1975,4036928,2,247
1655,2279,2,187
2159,4036888,2,277
2208,5018140,2,220
2472,3764619,2,272
5710080,2110,2,212
3807582,2466,2,260
6423444,1742,2,198
2212,5657280,2,274
2208,5018141,2,203
2535,1883,2,172
2159,5138200,2,253
1735,3763974,2,216
1735,3763975,2,216
3765249,2466,2,196
1824,4045007,2,405
1824,4045006,2,251
1824,4045009,2,252
1742,4211793,2,199
1824,4045008,2,209
3764711,1824,2,223
1742,4211794,2,206
1958,2212,2,124
5727702,2219,2,243
2312,3813066,2,186
3807569,2487,2,189
4473149,1824,2,405
2219,4036870,2,189
2367,3764672,2,190
3749769,2212,2,217
4473143,2185,2,261
2535,4211798,2,245
2535,4211797,2,225
1735,5370720,2,220
3764786,1824,2,467
2413,5325169,2,207
1953,3666772,2,213
1735,5138053,2,235
1735,5138052,2,216
1964,4036767,2,246
6673103,1996,2,270
1964,4036769,2,240
1964,4036768,2,213
2110,2547,2,91
2466,6591517,2,285
6423461,1953,2,208
2502,4045005,2,192
2219,3764511,2,282
2219,3764510,2,246
2413,5325170,2,214
2363,3926190,2,280
3764710,2363,2,215
2034,3764655,2,257
2259,3747824,2,224
4009621,2442,2,232
1953,4045034,2,181
1828,4036886,2,190
2219,1966,2,271
1828,4036887,2,229
2487,1678,2,119
1964,3926387,2,246
3812928,1733,2,220
4028973,6263519,2,195
2363,3926189,2,252
2363,3926188,2,209
1677,4036932,2,270
2363,3926187,2,434
2230,3764662,2,268
3764784,1824,2,238
1975,3687470,2,268
4009622,2442,2,279
1677,3764656,2,246
2230,3687470,2,268
2219,1965,2,400
1996,3764670,2,261
1996,3764671,2,210
6423445,1742,2,213
2033,5018148,2,214
2033,5018149,2,232
2363,3926186,2,421
2413,4890600,2,216
1824,4473028,2,434
1824,4473027,2,415
1957,4211804,2,282
1845,3748045,2,232
1824,4473029,2,409
2219,2036,2,104
1845,3748044,2,186
2413,3442545,2,207
5138024,1735,2,220
2413,3442544,2,207
2487,3764611,2,246
3813040,1692,2,191
5138024,2413,2,220
3716935,2472,2,261
2040,3893504,2,222
6613839,1742,2,238
2040,3893505,2,214
4037785,2219,2,243
2212,3749677,2,217
2040,3893502,2,211
2040,3893503,2,216
2110,4036934,2,229
3764791,2040,2,195
1677,3764648,2,270
2363,3813114,2,226
2363,3813113,2,405
2367,3764631,2,229
2312,3687424,2,187
1824,5121374,2,402
2363,3813112,2,405
2312,3687425,2,189
1824,5121372,2,406
1824,5121373,2,434
2478,4211796,2,262
5761982,2212,2,286
2478,4211795,2,206
4037298,1824,2,387
2367,3764637,2,278
2219,4036649,2,314
2219,4036648,2,213
2363,3813116,2,208
2367,3764630,2,190
2363,3813115,2,238
6114731,1964,2,256
5761444,2208,2,191
1828,4472982,2,229
2312,4037040,2,186
1828,4472984,2,278
1828,4472983,2,190
1672,2472,2,180
3807563,1957,2,205
1845,6591519,2,186
2230,3764644,2,247
1996,2186,2,84
2185,4651125,2,270
3764758,1824,2,223
1996,4378105,2,283
1824,6591472,2,280
4037785,1964,2,243
1824,6591475,2,434
1824,6591476,2,405
4996993,1953,2,243
1824,6591473,2,252
1733,4045012,2,197
1824,6591474,2,251
3343775,2487,2,180
3812920,2219,2,160
3764694,1735,2,218
3764698,2159,2,197
3812926,2312,2,227
6591780,2208,2,216
2367,4770169,2,278
2367,4770168,2,190
2322,2222,2,150
2367,4770167,2,229
1964,3764548,2,314
1735,5138201,2,216
2040,4770193,2,277
2212,4211804,2,282
1735,5138202,2,216
2040,4651122,2,253
2472,3893354,2,272
6423454,2061,2,212
1735,5138203,2,235
6114732,1964,2,256
3813038,1824,2,238
4028973,6263528,2,198
2230,4036821,2,247
1957,3666619,2,205
5761442,1953,2,225
5709974,1729,2,275
1731,6591470,2,279
2363,6591473,2,252
1731,6591471,2,232
2363,6591472,2,280
2363,6591475,2,434
5018334,1677,2,246
4037252,2363,2,209
2363,6591474,2,251
2442,4045010,2,232
2363,6591476,2,405
3747907,2212,2,205
1975,4037042,2,247
6423452,2152,2,232
2110,2086,2,91
6423451,1655,2,245
5761441,1957,2,205
1855,4036651,2,247
4473151,2502,2,191
1677,3764611,2,246
2363,4473027,2,415
3807630,1677,2,270
2312,3442422,2,227
2312,3442423,2,246
2208,3740501,2,263
2208,3740502,2,194
5710061,1742,2,199
2367,4036920,2,278
2363,4473029,2,409
2363,4473028,2,434
2363,4037037,2,216
2219,4036822,2,314
2230,3764618,2,268
1824,3887812,2,238
4726734,2466,2,285
5762026,2061,2,201
2374,4037045,2,203
4009667,1824,2,251
2482,2472,2,180
2061,3740300,2,229
5709976,2230,2,247
1731,4036999,2,232
1731,4036998,2,279
2219,3687302,2,294
3754199,2185,2,270
2110,4045031,2,201
5727629,1964,2,308
2208,4036862,2,265
2077,1957,2,196
2208,4036861,2,213
2230,4036871,2,268
1957,4045033,2,282
2152,5018148,2,214
2363,3813156,2,251
5709978,1964,2,160
2185,4378088,2,259
2040,4770165,2,253
2185,4378089,2,283
1964,4770183,2,256
1964,4770184,2,209
1964,4770181,2,243
5018389,2374,2,203
1964,4770182,2,199
2152,5018149,2,232
2061,3740339,2,201
2411,4045012,2,197
6423451,2535,2,245
3343775,1677,2,180
4009616,1824,2,406
2219,3442415,2,152
3747910,1953,2,255
1964,3764511,2,282
2219,3442416,2,152
5018333,2034,2,257
1964,3764510,2,246
4028974,5138055,2,206
1998,2185,2,104
1735,3764635,2,262
1735,3764636,2,220
1735,3442545,2,207
4037292,2466,2,260
1735,3442544,2,207
1764,6591523,2,203
2472,3893395,2,261
2472,3893394,2,275
5710042,2322,2,269
5709980,1964,2,314
1953,4036978,2,208
1692,3764993,2,192
1953,4036979,2,265
1975,4036987,2,268
2061,4045031,2,201
2212,4045033,2,282
3716935,1729,2,261
1855,2222,2,150
4028973,3442547,2,206
4028973,3442548,2,207
6591781,1953,2,255
1964,3687088,2,246
1964,3687089,2,294
1964,1965,2,400
2219,4651135,2,209
3812976,2363,2,208
2219,4651134,2,243
1964,1966,2,257
2502,3442430,2,192
6423454,2110,2,212
3807585,1733,2,229
2212,4035729,2,205
2502,3442431,2,191
1824,3926186,2,421
1824,3926187,2,434
1824,3926188,2,209
3764785,1824,2,207
1824,3926189,2,252
6591779,2208,2,216
1996,4378089,2,283
6673110,1964,2,207
1996,4378088,2,259
6591780,1953,2,216
5709977,2230,2,268
2212,3666723,2,205
2187,2185,2,96
2212,5018143,2,282
2212,3764652,2,205
1953,4044988,2,203
1824,3926190,2,280
2219,6591456,2,200
2219,6591457,2,204
1735,5122016,2,220
1735,5122015,2,225
5709974,2472,2,275
6423458,2212,2,282
6673113,2413,2,208
5761986,2110,2,229
2367,4651123,2,229
2363,5122008,2,413
2367,4651124,2,278
2363,5122007,2,434
2363,5122006,2,421
1964,4016326,2,243
3764711,2363,2,223
1964,4016327,2,308
2363,3687415,2,280
1964,4016324,2,243
1964,4016325,2,177
2472,4036927,2,275
1957,3666671,2,205
4037298,2363,2,387
4037270,2208,2,265
2159,5138198,2,277
2363,3687413,2,216
2363,3687414,2,252
2363,3687411,2,432
2363,3687412,2,432
3765207,2312,2,186
2152,4211800,2,214
3765430,2411,2,226
2312,3748044,2,186
2312,3748045,2,232
6591781,2208,2,255
1964,3687087,2,282
3765209,1733,2,211
1692,3764968,2,191
2110,3740300,2,229
4473150,2363,2,209
1964,3687469,2,241
2487,4036865,2,246
4996994,2208,2,225
5709983,2322,2,247
5018391,2034,2,206
6423460,1953,2,225
4473142,1996,2,270
2110,3740339,2,201
1735,4473000,2,208
6591541,1964,2,204
4037273,2110,2,229
1721,3926197,2,234
1735,4036892,2,216
1721,3926198,2,260
1735,4036893,2,208
1735,4036891,2,216
3747911,2208,2,254
2363,3687473,2,251
3764709,1824,2,467
1824,5121383,2,445
1824,5121382,2,415
1824,5121381,2,415
3749769,1957,2,217
2442,3926192,2,279
5727629,2219,2,308
3764748,2363,2,207
1824,3764967,2,209
5761981,2212,2,274
1729,4770179,2,275
1824,3764966,2,415
1964,3687242,2,282
2185,2186,2,80
2442,3926191,2,232
4028973,5138206,2,206
4028973,5138207,2,207
1957,5657323,2,217
4037293,1733,2,203
1729,4770186,2,272
1645,5138046,2,261
2034,3764610,2,257
1953,5018140,2,220
1953,5018141,2,203
1975,3687427,2,247
3754275,2040,2,216
2363,6591516,2,216
2212,3666771,2,205
4009667,2363,2,251
4037251,1824,2,432
2185,4472998,2,210
4009617,1824,2,406
2219,3926439,2,160
2034,3764649,2,206
6114724,1964,2,221
1964,3687241,2,246
2413,5121402,2,208
2413,5121401,2,216
2413,5121400,2,216
2153,4036933,2,206
2375,1764,2,137
4726733,1733,2,229
3764438,1996,2,231
1964,3926439,2,160
2185,4472986,2,261
5018390,1677,2,270
4028974,5161412,2,318
2219,2155,2,130
2185,4472985,2,270
3765206,1845,2,232
4009617,2363,2,406
4028974,5161413,2,207
1824,3813112,2,405
1953,4037048,2,255
1824,3813113,2,405
1824,3813114,2,226
1824,3813115,2,238
2525,1763,2,90
1824,3813116,2,208
1964,3687428,2,246
2413,4473000,2,208
2413,4889620,2,243
2367,5138197,2,229
5709979,1964,2,243
2367,5138196,2,190
2374,6591523,2,203
2411,3926196,2,209
2076,2208,2,72
2411,3926195,2,197
3749790,2212,2,281
2502,3764968,2,191
3807631,2153,2,206
5709976,1975,2,247
1964,5454894,2,282
2312,3813067,2,232
2472,4036988,2,261
5018394,2153,2,257
2466,3813064,2,285
1824,3764995,2,207
3807565,2208,2,243
1824,3764996,2,467
2061,4211808,2,229
1824,3764994,2,190
3807567,2034,2,257
3764750,2040,2,253
3764438,2185,2,231
1729,3764843,2,275
1731,4045010,2,232
4473148,2363,2,405
1964,5454895,2,314
3812919,2219,2,230
1957,4035729,2,205
1828,3764637,2,278
2502,5138045,2,230
5761981,1957,2,274
2223,1855,2,120
3764696,2159,2,253
1729,6591520,2,275
2219,3687087,2,282
2219,3687088,2,246
2219,3687089,2,294
1731,3687417,2,279
2367,4472984,2,278
1855,3764549,2,247
4726734,1721,2,285
2061,4211801,2,212
1731,3687416,2,232
5710036,1964,2,160
5710055,2535,2,257
3812964,2466,2,285
2033,4211799,2,232
2442,6591471,2,232
6423444,2420,2,198
2367,4472983,2,190
2442,6591470,2,279
6673102,1735,2,216
2367,4472982,2,229
2208,3666725,2,194
2208,3666724,2,213
1968,1855,2,120
1729,3687426,2,275
2535,4036853,2,245
2502,4036879,2,230
2535,4036852,2,225
