service_id,date,exception_type
12280286,20170717,1
12280286,20170724,1
12280286,20170731,1
12280286,20170807,1
12280286,20170814,1
12280286,20170816,1
12280286,20170821,1
12280286,20170828,1
2280286,20170702,1
2280286,20170709,1
2280286,20170716,1
2280286,20170723,1
2280286,20170730,1
2280286,20170806,1
2280286,20170813,1
2280286,20170815,1
2280286,20170820,1
2280286,20170827,1
12280287,20170505,1
12280287,20170510,1
12280287,20170511,1
12280287,20170512,1
12280287,20170516,1
12280287,20170517,1
12280287,20170518,1
12280287,20170519,1
12280287,20170523,1
12280287,20170524,1
12280287,20170530,1
12280287,20170531,1
12280287,20170601,1
12280287,20171003,1
12280287,20171004,1
12280287,20171005,1
12280287,20171006,1
12280287,20171010,1
12280287,20171011,1
12280287,20171012,1
12280287,20171013,1
12280287,20171017,1
12280287,20171018,1
12280287,20171019,1
12280287,20171020,1
2280285,20170507,1
2280285,20170604,1
2280289,20170703,1
2280289,20170704,1
2280289,20170705,1
2280289,20170706,1
2280289,20170710,1
2280289,20170711,1
2280289,20170712,1
2280289,20170816,1
2280289,20170817,1
2280289,20170821,1
2280289,20170822,1
2280289,20170823,1
2280289,20170824,1
2280289,20170828,1
2280289,20170829,1
2280289,20170830,1
2280289,20170831,1
12280296,20170603,1
12280296,20170610,1
12280296,20170617,1
12280296,20170624,1
12280296,20170701,1
12280296,20170902,1
12280296,20170909,1
12280296,20170916,1
12280296,20170923,1
12280296,20170930,1
12280296,20171028,1
12280296,20171101,1
12280295,20170722,1
12280295,20170729,1
12280295,20170805,1
12280295,20170812,1
12280295,20170815,1
12280292,20170702,1
12280292,20170709,1
12280292,20170715,1
12280292,20170716,1
12280292,20170723,1
12280292,20170730,1
12280292,20170806,1
12280292,20170813,1
12280292,20170820,1
12280292,20170827,1
12280291,20170507,1
12280291,20170514,1
12280291,20170521,1
12280291,20170528,1
12280291,20170604,1
12280291,20170611,1
12280291,20170618,1
12280291,20170625,1
12280291,20170903,1
12280291,20170910,1
12280291,20170917,1
12280291,20170924,1
12280291,20171001,1
12280291,20171008,1
12280291,20171015,1
12280291,20171022,1
12280291,20171029,1
12280294,20170506,1
12280294,20170513,1
12280294,20170520,1
12280294,20170525,1
12280294,20171007,1
12280294,20171014,1
12280294,20171021,1
12280293,20170527,1
12280293,20170708,1
12280293,20170714,1
12280293,20170819,1
12280293,20170826,1
2280290,20170601,1
2280290,20170606,1
2280290,20170607,1
2280290,20170608,1
2280290,20170612,1
2280290,20170613,1
2280290,20170614,1
2280290,20170615,1
2280290,20170619,1
2280290,20170620,1
2280290,20170622,1
2280290,20170626,1
2280290,20170627,1
2280290,20170628,1
2280290,20170629,1
2280290,20170904,1
2280290,20170905,1
2280290,20170906,1
2280290,20170907,1
2280290,20170911,1
2280290,20170912,1
2280290,20170913,1
2280290,20170914,1
2280290,20170918,1
2280290,20170919,1
2280290,20170920,1
2280290,20170921,1
2280290,20170925,1
2280290,20170926,1
2280290,20170927,1
2280290,20170928,1
2280290,20171023,1
2280290,20171024,1
2280290,20171025,1
2280290,20171026,1
2280290,20171030,1
2280290,20171102,1
2280291,20170506,1
2280291,20170513,1
2280291,20170520,1
2280291,20170527,1
2280291,20170603,1
2280291,20170610,1
2280291,20170617,1
2280291,20170624,1
2280291,20170902,1
2280291,20170909,1
2280291,20170916,1
2280291,20170923,1
2280291,20170930,1
2280291,20171007,1
2280291,20171014,1
2280291,20171021,1
2280291,20171028,1
12280290,20170602,1
12280290,20170607,1
12280290,20170608,1
12280290,20170609,1
12280290,20170613,1
12280290,20170614,1
12280290,20170615,1
12280290,20170616,1
12280290,20170620,1
12280290,20170621,1
12280290,20170623,1
12280290,20170627,1
12280290,20170628,1
12280290,20170629,1
12280290,20170630,1
12280290,20170905,1
12280290,20170906,1
12280290,20170907,1
12280290,20170908,1
12280290,20170912,1
12280290,20170913,1
12280290,20170914,1
12280290,20170915,1
12280290,20170919,1
12280290,20170920,1
12280290,20170921,1
12280290,20170922,1
12280290,20170926,1
12280290,20170927,1
12280290,20170928,1
12280290,20170929,1
12280290,20171024,1
12280290,20171025,1
12280290,20171026,1
12280290,20171027,1
12280290,20171031,1
12280290,20171103,1
2280293,20170526,1
2280293,20170707,1
2280293,20170713,1
2280293,20170818,1
2280293,20170825,1
2280292,20170701,1
2280292,20170708,1
2280292,20170714,1
2280292,20170715,1
2280292,20170722,1
2280292,20170729,1
2280292,20170805,1
2280292,20170812,1
2280292,20170819,1
2280292,20170826,1
2280295,20170721,1
2280295,20170728,1
2280295,20170804,1
2280295,20170811,1
2280295,20170814,1
2280294,20170505,1
2280294,20170512,1
2280294,20170519,1
2280294,20170524,1
2280294,20171006,1
2280294,20171013,1
2280294,20171020,1
2280296,20170602,1
2280296,20170609,1
2280296,20170616,1
2280296,20170623,1
2280296,20170630,1
2280296,20170901,1
2280296,20170908,1
2280296,20170915,1
2280296,20170922,1
2280296,20170929,1
2280296,20171027,1
2280296,20171031,1
12280426,20170622,1
2280426,20170621,1
