route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
708898,2280278,10022802780651521,101,101,0,
708898,2280279,10022802790651521,101,101,0,
708898,2280280,10022802800651521,101,101,0,
708898,2280281,10022802810651521,101,101,0,
708898,2280282,10022802820651521,101,101,0,
708898,2280283,10022802830651521,101,101,0,
708898,2280278,10122802780651521,101,101,0,
708898,2280279,10122802790651521,101,101,0,
708898,2280280,10122802800651521,101,101,0,
708898,2280281,10122802810651521,101,101,0,
708898,2280282,10122802820651521,101,101,0,
708898,2280283,10122802830651521,101,101,0,
708898,2280278,10222802780651521,101,101,0,
708898,2280279,10222802790651521,101,101,0,
708898,2280280,10222802800651521,101,101,0,
708898,2280281,10222802810651521,101,101,0,
708898,2280282,10222802820651521,101,101,0,
708898,2280283,10222802830651521,101,101,0,
708898,2280278,1022802780651521,101,101,0,
708898,2280279,1022802790651521,101,101,0,
708898,2280280,1022802800651521,101,101,0,
708898,2280281,1022802810651521,101,101,0,
708898,2280282,1022802820651521,101,101,0,
708898,2280283,1022802830651521,101,101,0,
708898,2280278,10322802780651521,101,101,0,
708898,2280279,10322802790651521,101,101,0,
708898,2280280,10322802800651521,101,101,0,
708898,2280281,10322802810651521,101,101,0,
708898,2280282,10322802820651521,101,101,0,
708898,2280283,10322802830651521,101,101,0,
708898,2280278,10422802780651521,101,101,0,
708898,2280279,10422802790651521,101,101,0,
708898,2280280,10422802800651521,101,101,0,
708898,2280281,10422802810651521,101,101,0,
708898,2280282,10422802820651521,101,101,0,
708898,2280283,10422802830651521,101,101,0,
708898,2280278,10522802780651521,101,101,0,
708898,2280279,10522802790651521,101,101,0,
708898,2280280,10522802800651521,101,101,0,
708898,2280281,10522802810651521,101,101,0,
708898,2280282,10522802820651521,101,101,0,
708898,2280283,10522802830651521,101,101,0,
708898,2280278,10622802780651521,101,101,0,
708898,2280279,10622802790651521,101,101,0,
708898,2280280,10622802800651521,101,101,0,
708898,2280281,10622802810651521,101,101,0,
708898,2280282,10622802820651521,101,101,0,
708898,2280283,10622802830651521,101,101,0,
708898,2280278,10722802780651521,101,101,0,
708898,2280279,10722802790651521,101,101,0,
708898,2280280,10722802800651521,101,101,0,
708898,2280281,10722802810651521,101,101,0,
708898,2280282,10722802820651521,101,101,0,
708898,2280283,10722802830651521,101,101,0,
708898,2280278,10822802780651521,101,101,0,
708898,2280279,10822802790651521,101,101,0,
708898,2280280,10822802800651521,101,101,0,
708898,2280281,10822802810651521,101,101,0,
708898,2280282,10822802820651521,101,101,0,
708898,2280283,10822802830651521,101,101,0,
708898,2280278,10922802780651521,101,101,0,
708898,2280279,10922802790651521,101,101,0,
708898,2280280,10922802800651521,101,101,0,
708898,2280281,10922802810651521,101,101,0,
708898,2280282,10922802820651521,101,101,0,
708898,2280283,10922802830651521,101,101,0,
708898,2280278,11022802780651521,101,101,0,
708898,2280279,11022802790651521,101,101,0,
708898,2280280,11022802800651521,101,101,0,
708898,2280281,11022802810651521,101,101,0,
708898,2280282,11022802820651521,101,101,0,
708898,2280283,11022802830651521,101,101,0,
708898,2280278,11122802780651521,101,101,0,
708898,2280279,11122802790651521,101,101,0,
708898,2280280,11122802800651521,101,101,0,
708898,2280281,11122802810651521,101,101,0,
708898,2280282,11122802820651521,101,101,0,
708898,2280283,11122802830651521,101,101,0,
708898,2280278,11222802780651521,101,101,0,
708898,2280279,11222802790651521,101,101,0,
708898,2280280,11222802800651521,101,101,0,
708898,2280281,11222802810651521,101,101,0,
708898,2280282,11222802820651521,101,101,0,
708898,2280283,11222802830651521,101,101,0,
708898,2280278,1122802780651521,101,101,0,
708898,2280279,1122802790651521,101,101,0,
708898,2280280,1122802800651521,101,101,0,
708898,2280281,1122802810651521,101,101,0,
708898,2280282,1122802820651521,101,101,0,
708898,2280283,1122802830651521,101,101,0,
708898,2280278,11322802780651521,101,101,0,
708898,2280279,11322802790651521,101,101,0,
708898,2280280,11322802800651521,101,101,0,
708898,2280281,11322802810651521,101,101,0,
708898,2280282,11322802820651521,101,101,0,
708898,2280283,11322802830651521,101,101,0,
708898,2280278,11422802780651521,101,101,0,
708898,2280279,11422802790651521,101,101,0,
708898,2280280,11422802800651521,101,101,0,
708898,2280281,11422802810651521,101,101,0,
708898,2280282,11422802820651521,101,101,0,
708898,2280283,11422802830651521,101,101,0,
708898,2280278,11522802780651521,101,101,0,
708898,2280279,11522802790651521,101,101,0,
708898,2280280,11522802800651521,101,101,0,
708898,2280281,11522802810651521,101,101,0,
708898,2280282,11522802820651521,101,101,0,
708898,2280283,11522802830651521,101,101,0,
708898,2280278,11622802780651521,101,101,0,
708898,2280279,11622802790651521,101,101,0,
708898,2280280,11622802800651521,101,101,0,
708898,2280281,11622802810651521,101,101,0,
708898,2280282,11622802820651521,101,101,0,
708898,2280283,11622802830651521,101,101,0,
708898,2280278,11722802780651521,101,101,0,
708898,2280279,11722802790651521,101,101,0,
708898,2280280,11722802800651521,101,101,0,
708898,2280281,11722802810651521,101,101,0,
708898,2280282,11722802820651521,101,101,0,
708898,2280283,11722802830651521,101,101,0,
708898,2280278,11822802780651521,101,101,0,
708898,2280279,11822802790651521,101,101,0,
708898,2280280,11822802800651521,101,101,0,
708898,2280281,11822802810651521,101,101,0,
708898,2280282,11822802820651521,101,101,0,
708898,2280283,11822802830651521,101,101,0,
708898,2280278,11922802780651521,101,101,0,
708898,2280279,11922802790651521,101,101,0,
708898,2280280,11922802800651521,101,101,0,
708898,2280281,11922802810651521,101,101,0,
708898,2280282,11922802820651521,101,101,0,
708898,2280283,11922802830651521,101,101,0,
708898,2280278,12022802780651521,101,101,0,
708898,2280279,12022802790651521,101,101,0,
708898,2280280,12022802800651521,101,101,0,
708898,2280281,12022802810651521,101,101,0,
708898,2280282,12022802820651521,101,101,0,
708898,2280283,12022802830651521,101,101,0,
708898,2280278,12122802780651521,101,101,0,
708898,2280279,12122802790651521,101,101,0,
708898,2280280,12122802800651521,101,101,0,
708898,2280281,12122802810651521,101,101,0,
708898,2280282,12122802820651521,101,101,0,
708898,2280283,12122802830651521,101,101,0,
708898,2280278,12222802780651521,101,101,0,
708898,2280279,12222802790651521,101,101,0,
708898,2280280,12222802800651521,101,101,0,
708898,2280281,12222802810651521,101,101,0,
708898,2280282,12222802820651521,101,101,0,
708898,2280283,12222802830651521,101,101,0,
708898,2280278,1222802780651521,101,101,0,
708898,2280279,1222802790651521,101,101,0,
708898,2280280,1222802800651521,101,101,0,
708898,2280281,1222802810651521,101,101,0,
708898,2280282,1222802820651521,101,101,0,
708898,2280283,1222802830651521,101,101,0,
708898,2280278,122802780651521,101,101,0,
708898,2280279,122802790651521,101,101,0,
708898,2280280,122802800651521,101,101,0,
708898,2280281,122802810651521,101,101,0,
708898,2280282,122802820651521,101,101,0,
708898,2280283,122802830651521,101,101,0,
708898,2280278,12322802780651521,101,101,0,
708898,2280279,12322802790651521,101,101,0,
708898,2280280,12322802800651521,101,101,0,
708898,2280281,12322802810651521,101,101,0,
708898,2280282,12322802820651521,101,101,0,
708898,2280283,12322802830651521,101,101,0,
708898,2280278,12422802780651521,101,101,0,
708898,2280279,12422802790651521,101,101,0,
708898,2280280,12422802800651521,101,101,0,
708898,2280281,12422802810651521,101,101,0,
708898,2280282,12422802820651521,101,101,0,
708898,2280283,12422802830651521,101,101,0,
708898,2280278,12522802780651521,101,101,0,
708898,2280279,12522802790651521,101,101,0,
708898,2280280,12522802800651521,101,101,0,
708898,2280281,12522802810651521,101,101,0,
708898,2280282,12522802820651521,101,101,0,
708898,2280283,12522802830651521,101,101,0,
708898,2280278,12622802780651521,101,101,0,
708898,2280279,12622802790651521,101,101,0,
708898,2280280,12622802800651521,101,101,0,
708898,2280281,12622802810651521,101,101,0,
708898,2280282,12622802820651521,101,101,0,
708898,2280283,12622802830651521,101,101,0,
708898,2280278,12722802780651521,101,101,0,
708898,2280279,12722802790651521,101,101,0,
708898,2280280,12722802800651521,101,101,0,
708898,2280281,12722802810651521,101,101,0,
708898,2280282,12722802820651521,101,101,0,
708898,2280283,12722802830651521,101,101,0,
708898,2280278,12822802780651521,101,101,0,
708898,2280279,12822802790651521,101,101,0,
708898,2280280,12822802800651521,101,101,0,
708898,2280281,12822802810651521,101,101,0,
708898,2280282,12822802820651521,101,101,0,
708898,2280283,12822802830651521,101,101,0,
708898,2280278,12922802780651521,101,101,0,
708898,2280279,12922802790651521,101,101,0,
708898,2280280,12922802800651521,101,101,0,
708898,2280281,12922802810651521,101,101,0,
708898,2280282,12922802820651521,101,101,0,
708898,2280283,12922802830651521,101,101,0,
708898,2280278,13022802780651521,101,101,0,
708898,2280279,13022802790651521,101,101,0,
708898,2280280,13022802800651521,101,101,0,
708898,2280281,13022802810651521,101,101,0,
708898,2280282,13022802820651521,101,101,0,
708898,2280283,13022802830651521,101,101,0,
708898,2280278,13122802780651521,101,101,0,
708898,2280279,13122802790651521,101,101,0,
708898,2280280,13122802800651521,101,101,0,
708898,2280281,13122802810651521,101,101,0,
708898,2280282,13122802820651521,101,101,0,
708898,2280283,13122802830651521,101,101,0,
708898,2280278,13222802780651521,101,101,0,
708898,2280279,13222802790651521,101,101,0,
708898,2280280,13222802800651521,101,101,0,
708898,2280281,13222802810651521,101,101,0,
708898,2280282,13222802820651521,101,101,0,
708898,2280283,13222802830651521,101,101,0,
708898,2280278,1322802780651521,101,101,0,
708898,2280279,1322802790651521,101,101,0,
708898,2280280,1322802800651521,101,101,0,
708898,2280281,1322802810651521,101,101,0,
708898,2280282,1322802820651521,101,101,0,
708898,2280283,1322802830651521,101,101,0,
708898,2280278,13322802780651521,101,101,0,
708898,2280279,13322802790651521,101,101,0,
708898,2280280,13322802800651521,101,101,0,
708898,2280281,13322802810651521,101,101,0,
708898,2280282,13322802820651521,101,101,0,
708898,2280283,13322802830651521,101,101,0,
708898,2280278,13422802780651521,101,101,0,
708898,2280279,13422802790651521,101,101,0,
708898,2280280,13422802800651521,101,101,0,
708898,2280281,13422802810651521,101,101,0,
708898,2280282,13422802820651521,101,101,0,
708898,2280283,13422802830651521,101,101,0,
708898,2280278,13522802780651521,101,101,0,
708898,2280279,13522802790651521,101,101,0,
708898,2280280,13522802800651521,101,101,0,
708898,2280281,13522802810651521,101,101,0,
708898,2280282,13522802820651521,101,101,0,
708898,2280283,13522802830651521,101,101,0,
708898,2280278,13622802780651521,101,101,0,
708898,2280279,13622802790651521,101,101,0,
708898,2280280,13622802800651521,101,101,0,
708898,2280281,13622802810651521,101,101,0,
708898,2280282,13622802820651521,101,101,0,
708898,2280283,13622802830651521,101,101,0,
708898,2280278,13722802780651521,101,101,0,
708898,2280279,13722802790651521,101,101,0,
708898,2280280,13722802800651521,101,101,0,
708898,2280281,13722802810651521,101,101,0,
708898,2280282,13722802820651521,101,101,0,
708898,2280283,13722802830651521,101,101,0,
708898,2280278,13822802780651521,101,101,0,
708898,2280279,13822802790651521,101,101,0,
708898,2280280,13822802800651521,101,101,0,
708898,2280281,13822802810651521,101,101,0,
708898,2280282,13822802820651521,101,101,0,
708898,2280283,13822802830651521,101,101,0,
708898,2280278,13922802780651521,101,101,0,
708898,2280279,13922802790651521,101,101,0,
708898,2280280,13922802800651521,101,101,0,
708898,2280281,13922802810651521,101,101,0,
708898,2280282,13922802820651521,101,101,0,
708898,2280283,13922802830651521,101,101,0,
708898,2280278,14022802780651521,101,101,0,
708898,2280279,14022802790651521,101,101,0,
708898,2280280,14022802800651521,101,101,0,
708898,2280281,14022802810651521,101,101,0,
708898,2280282,14022802820651521,101,101,0,
708898,2280283,14022802830651521,101,101,0,
708898,2280278,14122802780651521,101,101,0,
708898,2280279,14122802790651521,101,101,0,
