trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,shape_dist_traveled
10322802800651521,12:25:00,12:25:00,1718,2,,
10322802800651521,12:26:00,12:26:00,1783,3,,
10322802800651521,12:27:00,12:27:00,1659,4,,
10322802810651521,15:48:00,15:48:00,1752,1,,
10322802810651521,15:49:00,15:49:00,1718,2,,
10322802810651521,15:50:00,15:50:00,1783,3,,
10322802810651521,15:51:00,15:51:00,1659,4,,
10322802820651521,15:48:00,15:48:00,1752,1,,
10322802820651521,15:49:00,15:49:00,1718,2,,
10322802820651521,15:50:00,15:50:00,1783,3,,
10322802820651521,15:51:00,15:51:00,1659,4,,
10322802830651521,12:22:00,12:22:00,1752,1,,
10322802830651521,12:23:00,12:23:00,1718,2,,
10322802830651521,12:24:00,12:24:00,1783,3,,
10322802830651521,12:25:00,12:25:00,1659,4,,
10422802780651521,16:51:00,16:51:00,1752,1,,
10422802780651521,16:53:00,16:53:00,1718,2,,
10422802780651521,16:54:00,16:54:00,1783,3,,
10422802780651521,16:55:00,16:55:00,1659,4,,
10422802790651521,14:04:00,14:04:00,1752,1,,
10422802790651521,14:06:00,14:06:00,1718,2,,
10422802790651521,14:07:00,14:07:00,1783,3,,
10422802790651521,14:08:00,14:08:00,1659,4,,
10422802800651521,12:28:00,12:28:00,1752,1,,
10422802800651521,12:29:00,12:29:00,1718,2,,
10422802800651521,12:30:00,12:30:00,1783,3,,
10422802800651521,12:31:00,12:31:00,1659,4,,
10422802810651521,15:53:00,15:53:00,1752,1,,
10422802810651521,15:55:00,15:55:00,1718,2,,
10422802810651521,15:56:00,15:56:00,1783,3,,
10422802810651521,15:57:00,15:57:00,1659,4,,
10422802820651521,15:53:00,15:53:00,1752,1,,
10422802820651521,15:55:00,15:55:00,1718,2,,
10422802820651521,15:56:00,15:56:00,1783,3,,
10422802820651521,15:57:00,15:57:00,1659,4,,
10422802830651521,12:26:00,12:26:00,1752,1,,
10422802830651521,12:27:00,12:27:00,1718,2,,
10422802830651521,12:28:00,12:28:00,1783,3,,
10422802830651521,12:30:00,12:30:00,1659,4,,
10522802780651521,16:56:00,16:56:00,1752,1,,
10522802780651521,16:58:00,16:58:00,1718,2,,
10522802780651521,16:59:00,16:59:00,1783,3,,
10522802780651521,17:00:00,17:00:00,1659,4,,
10522802790651521,14:09:00,14:09:00,1752,1,,
10522802790651521,14:11:00,14:11:00,1718,2,,
10522802790651521,14:12:00,14:12:00,1783,3,,
10522802790651521,14:13:00,14:13:00,1659,4,,
10522802800651521,12:32:00,12:32:00,1752,1,,
10522802800651521,12:33:00,12:33:00,1718,2,,
10522802800651521,12:34:00,12:34:00,1783,3,,
10522802800651521,12:35:00,12:35:00,1659,4,,
10522802810651521,15:59:00,15:59:00,1752,1,,
10522802810651521,16:00:00,16:00:00,1718,2,,
10522802810651521,16:01:00,16:01:00,1783,3,,
10522802810651521,16:02:00,16:02:00,1659,4,,
10522802820651521,15:59:00,15:59:00,1752,1,,
10522802820651521,16:00:00,16:00:00,1718,2,,
10522802820651521,16:01:00,16:01:00,1783,3,,
10522802820651521,16:02:00,16:02:00,1659,4,,
10522802830651521,12:30:00,12:30:00,1752,1,,
10522802830651521,12:32:00,12:32:00,1718,2,,
10522802830651521,12:33:00,12:33:00,1783,3,,
10522802830651521,12:34:00,12:34:00,1659,4,,
10622802780651521,17:01:00,17:01:00,1752,1,,
10622802780651521,17:03:00,17:03:00,1718,2,,
10622802780651521,17:04:00,17:04:00,1783,3,,
10622802780651521,17:05:00,17:05:00,1659,4,,
10622802790651521,14:14:00,14:14:00,1752,1,,
10622802790651521,14:16:00,14:16:00,1718,2,,
10622802790651521,14:17:00,14:17:00,1783,3,,
10622802790651521,14:18:00,14:18:00,1659,4,,
10622802800651521,12:36:00,12:36:00,1752,1,,
10622802800651521,12:37:00,12:37:00,1718,2,,
10622802800651521,12:38:00,12:38:00,1783,3,,
10622802800651521,12:40:00,12:40:00,1659,4,,
10622802810651521,16:04:00,16:04:00,1752,1,,
10622802810651521,16:06:00,16:06:00,1718,2,,
10622802810651521,16:07:00,16:07:00,1783,3,,
10622802810651521,16:08:00,16:08:00,1659,4,,
10622802820651521,16:04:00,16:04:00,1752,1,,
10622802820651521,16:06:00,16:06:00,1718,2,,
10622802820651521,16:07:00,16:07:00,1783,3,,
10622802820651521,16:08:00,16:08:00,1659,4,,
10622802830651521,12:35:00,12:35:00,1752,1,,
10622802830651521,12:36:00,12:36:00,1718,2,,
