trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,shape_dist_traveled
10622803370651583,17:45:00,17:45:00,2013,4,,
10622803370651583,17:46:00,17:46:00,2075,5,,
10622803370651583,17:47:00,17:47:00,1902,6,,
10622803370651583,17:49:00,17:49:00,1861,7,,
10622803380651583,14:16:00,14:16:00,1756,1,,
10622803380651583,14:17:00,14:17:00,1635,2,,
10622803380651583,14:18:00,14:18:00,2002,3,,
10622803380651583,14:20:00,14:20:00,2013,4,,
10622803380651583,14:21:00,14:21:00,2075,5,,
10622803380651583,14:22:00,14:22:00,1902,6,,
10622803380651583,14:24:00,14:24:00,1861,7,,
10622803390651583,15:08:00,15:08:00,1756,1,,
10622803390651583,15:09:00,15:09:00,1635,2,,
10622803390651583,15:10:00,15:10:00,2002,3,,
10622803390651583,15:12:00,15:12:00,2013,4,,
10622803390651583,15:13:00,15:13:00,2075,5,,
10622803390651583,15:14:00,15:14:00,1902,6,,
10622803390651583,15:16:00,15:16:00,1861,7,,
10622803400651583,17:41:00,17:41:00,1756,1,,
10622803400651583,17:42:00,17:42:00,1635,2,,
10622803400651583,17:44:00,17:44:00,2002,3,,
10622803400651583,17:45:00,17:45:00,2013,4,,
10622803400651583,17:46:00,17:46:00,2075,5,,
10622803400651583,17:47:00,17:47:00,1902,6,,
10622803400651583,17:49:00,17:49:00,1861,7,,
10622803410651583,14:16:00,14:16:00,1756,1,,
10622803410651583,14:17:00,14:17:00,1635,2,,
10622803410651583,14:18:00,14:18:00,2002,3,,
10622803410651583,14:20:00,14:20:00,2013,4,,
10622803410651583,14:21:00,14:21:00,2075,5,,
10622803410651583,14:22:00,14:22:00,1902,6,,
10622803410651583,14:24:00,14:24:00,1861,7,,
10622803420651583,15:08:00,15:08:00,1756,1,,
10622803420651583,15:09:00,15:09:00,1635,2,,
10622803420651583,15:10:00,15:10:00,2002,3,,
10622803420651583,15:11:00,15:11:00,2013,4,,
10622803420651583,15:13:00,15:13:00,2075,5,,
10622803420651583,15:14:00,15:14:00,1902,6,,
10622803420651583,15:15:00,15:15:00,1861,7,,
10722803370651583,17:47:00,17:47:00,1756,1,,
10722803370651583,17:48:00,17:48:00,1635,2,,
10722803370651583,17:50:00,17:50:00,2002,3,,
10722803370651583,17:51:00,17:51:00,2013,4,,
10722803370651583,17:52:00,17:52:00,2075,5,,
10722803370651583,17:53:00,17:53:00,1902,6,,
10722803370651583,17:55:00,17:55:00,1861,7,,
10722803380651583,14:21:00,14:21:00,1756,1,,
10722803380651583,14:22:00,14:22:00,1635,2,,
10722803380651583,14:24:00,14:24:00,2002,3,,
10722803380651583,14:25:00,14:25:00,2013,4,,
10722803380651583,14:26:00,14:26:00,2075,5,,
10722803380651583,14:28:00,14:28:00,1902,6,,
10722803380651583,14:29:00,14:29:00,1861,7,,
10722803390651583,15:13:00,15:13:00,1756,1,,
10722803390651583,15:14:00,15:14:00,1635,2,,
10722803390651583,15:16:00,15:16:00,2002,3,,
10722803390651583,15:17:00,15:17:00,2013,4,,
10722803390651583,15:18:00,15:18:00,2075,5,,
10722803390651583,15:20:00,15:20:00,1902,6,,
10722803390651583,15:21:00,15:21:00,1861,7,,
10722803400651583,17:47:00,17:47:00,1756,1,,
10722803400651583,17:48:00,17:48:00,1635,2,,
10722803400651583,17:50:00,17:50:00,2002,3,,
10722803400651583,17:51:00,17:51:00,2013,4,,
10722803400651583,17:52:00,17:52:00,2075,5,,
10722803400651583,17:53:00,17:53:00,1902,6,,
10722803400651583,17:55:00,17:55:00,1861,7,,
10722803410651583,14:21:00,14:21:00,1756,1,,
10722803410651583,14:22:00,14:22:00,1635,2,,
10722803410651583,14:24:00,14:24:00,2002,3,,
10722803410651583,14:25:00,14:25:00,2013,4,,
10722803410651583,14:26:00,14:26:00,2075,5,,
10722803410651583,14:28:00,14:28:00,1902,6,,
10722803410651583,14:29:00,14:29:00,1861,7,,
10722803420651583,15:13:00,15:13:00,1756,1,,
10722803420651583,15:14:00,15:14:00,1635,2,,
10722803420651583,15:16:00,15:16:00,2002,3,,
10722803420651583,15:17:00,15:17:00,2013,4,,
10722803420651583,15:18:00,15:18:00,2075,5,,
10722803420651583,15:19:00,15:19:00,1902,6,,
10722803420651583,15:20:00,15:20:00,1861,7,,
10822803370651583,17:53:00,17:53:00,1756,1,,
10822803370651583,17:54:00,17:54:00,1635,2,,
10822803370651583,17:56:00,17:56:00,2002,3,,
10822803370651583,17:57:00,17:57:00,2013,4,,
10822803370651583,17:58:00,17:58:00,2075,5,,
10822803370651583,17:59:00,17:59:00,1902,6,,
10822803370651583,18:01:00,18:01:00,1861,7,,
10822803380651583,14:26:00,14:26:00,1756,1,,
10822803380651583,14:27:00,14:27:00,1635,2,,
10822803380651583,14:29:00,14:29:00,2002,3,,
10822803380651583,14:30:00,14:30:00,2013,4,,
10822803380651583,14:32:00,14:32:00,2075,5,,
10822803380651583,14:33:00,14:33:00,1902,6,,
10822803380651583,14:34:00,14:34:00,1861,7,,
10822803390651583,15:18:00,15:18:00,1756,1,,
10822803390651583,15:19:00,15:19:00,1635,2,,
10822803390651583,15:21:00,15:21:00,2002,3,,
10822803390651583,15:22:00,15:22:00,2013,4,,
10822803390651583,15:24:00,15:24:00,2075,5,,
10822803390651583,15:25:00,15:25:00,1902,6,,
10822803390651583,15:26:00,15:26:00,1861,7,,
10822803400651583,17:53:00,17:53:00,1756,1,,
10822803400651583,17:54:00,17:54:00,1635,2,,
10822803400651583,17:56:00,17:56:00,2002,3,,
10822803400651583,17:57:00,17:57:00,2013,4,,
10822803400651583,17:58:00,17:58:00,2075,5,,
10822803400651583,17:59:00,17:59:00,1902,6,,
10822803400651583,18:01:00,18:01:00,1861,7,,
10822803410651583,14:26:00,14:26:00,1756,1,,
10822803410651583,14:27:00,14:27:00,1635,2,,
10822803410651583,14:29:00,14:29:00,2002,3,,
10822803410651583,14:30:00,14:30:00,2013,4,,
10822803410651583,14:32:00,14:32:00,2075,5,,
10822803410651583,14:33:00,14:33:00,1902,6,,
10822803410651583,14:34:00,14:34:00,1861,7,,
10822803420651583,15:18:00,15:18:00,1756,1,,
10822803420651583,15:19:00,15:19:00,1635,2,,
10822803420651583,15:21:00,15:21:00,2002,3,,
10822803420651583,15:22:00,15:22:00,2013,4,,
10822803420651583,15:23:00,15:23:00,2075,5,,
10822803420651583,15:24:00,15:24:00,1902,6,,
10822803420651583,15:26:00,15:26:00,1861,7,,
10922803370651583,17:59:00,17:59:00,1756,1,,
10922803370651583,18:00:00,18:00:00,1635,2,,
10922803370651583,18:02:00,18:02:00,2002,3,,
10922803370651583,18:03:00,18:03:00,2013,4,,
10922803370651583,18:04:00,18:04:00,2075,5,,
10922803370651583,18:05:00,18:05:00,1902,6,,
10922803370651583,18:07:00,18:07:00,1861,7,,
10922803380651583,14:32:00,14:32:00,1756,1,,
10922803380651583,14:33:00,14:33:00,1635,2,,
10922803380651583,14:34:00,14:34:00,2002,3,,
10922803380651583,14:35:00,14:35:00,2013,4,,
10922803380651583,14:37:00,14:37:00,2075,5,,
10922803380651583,14:38:00,14:38:00,1902,6,,
10922803380651583,14:39:00,14:39:00,1861,7,,
10922803390651583,15:24:00,15:24:00,1756,1,,
10922803390651583,15:25:00,15:25:00,1635,2,,
10922803390651583,15:26:00,15:26:00,2002,3,,
10922803390651583,15:27:00,15:27:00,2013,4,,
10922803390651583,15:29:00,15:29:00,2075,5,,
10922803390651583,15:30:00,15:30:00,1902,6,,
10922803390651583,15:31:00,15:31:00,1861,7,,
10922803400651583,17:59:00,17:59:00,1756,1,,
10922803400651583,18:00:00,18:00:00,1635,2,,
10922803400651583,18:02:00,18:02:00,2002,3,,
10922803400651583,18:03:00,18:03:00,2013,4,,
10922803400651583,18:04:00,18:04:00,2075,5,,
10922803400651583,18:05:00,18:05:00,1902,6,,
10922803400651583,18:07:00,18:07:00,1861,7,,
10922803410651583,14:32:00,14:32:00,1756,1,,
10922803410651583,14:33:00,14:33:00,1635,2,,
10922803410651583,14:34:00,14:34:00,2002,3,,
10922803410651583,14:35:00,14:35:00,2013,4,,
10922803410651583,14:37:00,14:37:00,2075,5,,
10922803410651583,14:38:00,14:38:00,1902,6,,
10922803410651583,14:39:00,14:39:00,1861,7,,
10922803420651583,15:24:00,15:24:00,1756,1,,
10922803420651583,15:25:00,15:25:00,1635,2,,
10922803420651583,15:26:00,15:26:00,2002,3,,
10922803420651583,15:27:00,15:27:00,2013,4,,
10922803420651583,15:29:00,15:29:00,2075,5,,
10922803420651583,15:30:00,15:30:00,1902,6,,
10922803420651583,15:31:00,15:31:00,1861,7,,
11022803370651583,18:05:00,18:05:00,1756,1,,
11022803370651583,18:06:00,18:06:00,1635,2,,
11022803370651583,18:08:00,18:08:00,2002,3,,
11022803370651583,18:09:00,18:09:00,2013,4,,
11022803370651583,18:10:00,18:10:00,2075,5,,
11022803370651583,18:11:00,18:11:00,1902,6,,
11022803370651583,18:13:00,18:13:00,1861,7,,
11022803380651583,14:37:00,14:37:00,1756,1,,
11022803380651583,14:38:00,14:38:00,1635,2,,
11022803380651583,14:39:00,14:39:00,2002,3,,
11022803380651583,14:41:00,14:41:00,2013,4,,
11022803380651583,14:42:00,14:42:00,2075,5,,
11022803380651583,14:43:00,14:43:00,1902,6,,
11022803380651583,14:45:00,14:45:00,1861,7,,
11022803390651583,15:29:00,15:29:00,1756,1,,
11022803390651583,15:30:00,15:30:00,1635,2,,
11022803390651583,15:31:00,15:31:00,2002,3,,
11022803390651583,15:33:00,15:33:00,2013,4,,
11022803390651583,15:34:00,15:34:00,2075,5,,
11022803390651583,15:35:00,15:35:00,1902,6,,
11022803390651583,15:37:00,15:37:00,1861,7,,
11022803400651583,18:05:00,18:05:00,1756,1,,
11022803400651583,18:06:00,18:06:00,1635,2,,
11022803400651583,18:08:00,18:08:00,2002,3,,
11022803400651583,18:09:00,18:09:00,2013,4,,
11022803400651583,18:10:00,18:10:00,2075,5,,
11022803400651583,18:11:00,18:11:00,1902,6,,
11022803400651583,18:13:00,18:13:00,1861,7,,
11022803410651583,14:37:00,14:37:00,1756,1,,
11022803410651583,14:38:00,14:38:00,1635,2,,
11022803410651583,14:39:00,14:39:00,2002,3,,
11022803410651583,14:41:00,14:41:00,2013,4,,
11022803410651583,14:42:00,14:42:00,2075,5,,
11022803410651583,14:43:00,14:43:00,1902,6,,
11022803410651583,14:45:00,14:45:00,1861,7,,
11022803420651583,15:29:00,15:29:00,1756,1,,
11022803420651583,15:30:00,15:30:00,1635,2,,
11022803420651583,15:31:00,15:31:00,2002,3,,
11022803420651583,15:32:00,15:32:00,2013,4,,
11022803420651583,15:34:00,15:34:00,2075,5,,
11022803420651583,15:35:00,15:35:00,1902,6,,
11022803420651583,15:36:00,15:36:00,1861,7,,
11122803370651583,18:11:00,18:11:00,1756,1,,
11122803370651583,18:12:00,18:12:00,1635,2,,
11122803370651583,18:14:00,18:14:00,2002,3,,
11122803370651583,18:15:00,18:15:00,2013,4,,
11122803370651583,18:16:00,18:16:00,2075,5,,
11122803370651583,18:17:00,18:17:00,1902,6,,
11122803370651583,18:19:00,18:19:00,1861,7,,
11122803380651583,14:42:00,14:42:00,1756,1,,
11122803380651583,14:43:00,14:43:00,1635,2,,
11122803380651583,14:45:00,14:45:00,2002,3,,
11122803380651583,14:46:00,14:46:00,2013,4,,
11122803380651583,14:47:00,14:47:00,2075,5,,
11122803380651583,14:49:00,14:49:00,1902,6,,
11122803380651583,14:50:00,14:50:00,1861,7,,
11122803390651583,15:34:00,15:34:00,1756,1,,
11122803390651583,15:35:00,15:35:00,1635,2,,
11122803390651583,15:37:00,15:37:00,2002,3,,
11122803390651583,15:38:00,15:38:00,2013,4,,
11122803390651583,15:39:00,15:39:00,2075,5,,
11122803390651583,15:41:00,15:41:00,1902,6,,
11122803390651583,15:42:00,15:42:00,1861,7,,
11122803400651583,18:11:00,18:11:00,1756,1,,
11122803400651583,18:12:00,18:12:00,1635,2,,
11122803400651583,18:14:00,18:14:00,2002,3,,
11122803400651583,18:15:00,18:15:00,2013,4,,
11122803400651583,18:16:00,18:16:00,2075,5,,
11122803400651583,18:17:00,18:17:00,1902,6,,
11122803400651583,18:19:00,18:19:00,1861,7,,
11122803410651583,14:42:00,14:42:00,1756,1,,
11122803410651583,14:43:00,14:43:00,1635,2,,
